agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,tag,created_at
b7b1beaa-69a1-437d-bcbd-030d6ffa6aa5,Submitted,pylint-dev__pylint-4604,sbv-qwen2-5-coder-32b-instruct,5,0.0005549699999999999,0,mini-swe-agent-1,,
711ebc47-0547-4f8e-a6d3-fdddd0e488e2,Submitted,pylint-dev__pylint-4661,sbv-qwen2-5-coder-32b-instruct,8,0.0024070199999999997,0,mini-swe-agent-1,,
31c9e370-a244-414c-b2b2-7b94cc41db6e,Submitted,pylint-dev__pylint-4970,sbv-qwen2-5-coder-32b-instruct,22,0.010908869999999998,0,mini-swe-agent-1,,
3d9ff279-10ea-4c48-b6b9-0cb650d626de,Submitted,pylint-dev__pylint-6386,sbv-qwen2-5-coder-32b-instruct,18,0.00407718,0,mini-swe-agent-1,,
85ed5d5b-2746-481f-a4b4-20d2ad866536,RetryError,pylint-dev__pylint-6528,sbv-qwen2-5-coder-32b-instruct,4,0.0006863099999999999,0,mini-swe-agent-1,,
86ff821d-d144-48be-9841-e4ec283a36ee,APIError,pylint-dev__pylint-6903,sbv-qwen2-5-coder-32b-instruct,21,0.0050130899999999996,0,mini-swe-agent-1,,
cd26cecf-93c3-493a-8dc2-f661a8bb8f50,APIError,pylint-dev__pylint-7080,sbv-qwen2-5-coder-32b-instruct,24,0.025375170000000002,0,mini-swe-agent-1,,
9c913757-2744-42e3-9ecc-b498a30896c3,Submitted,pylint-dev__pylint-7277,sbv-qwen2-5-coder-32b-instruct,20,0.01360653,0,mini-swe-agent-1,,
0fb76f87-4cf9-4339-808f-35d2c19bec96,APIError,pylint-dev__pylint-8898,sbv-qwen2-5-coder-32b-instruct,26,0.00711822,0,mini-swe-agent-1,,
07378641-0084-41b7-afa8-1d8f50599f72,Submitted,pytest-dev__pytest-10051,sbv-qwen2-5-coder-32b-instruct,15,0.00585381,0,mini-swe-agent-1,,
214c2bd7-6244-47c0-9f8e-2c495df6639e,APIError,pytest-dev__pytest-10081,sbv-qwen2-5-coder-32b-instruct,20,0.016891470000000002,0,mini-swe-agent-1,,
76843aac-1527-4608-acdd-30b67ae4a0d9,Submitted,pytest-dev__pytest-10356,sbv-qwen2-5-coder-32b-instruct,11,0.00498441,0,mini-swe-agent-1,,
47e56c03-ec3f-4b42-80ce-019839698f74,APIError,pytest-dev__pytest-5262,sbv-qwen2-5-coder-32b-instruct,35,0.026163629999999993,0,mini-swe-agent-1,,
6934b725-8a55-4a1a-97f3-cdc37acce73e,LimitsExceeded,pytest-dev__pytest-5631,sbv-qwen2-5-coder-32b-instruct,250,0.5763567299999989,0,mini-swe-agent-1,,
d4f97942-31b1-4798-ad2e-e1c53119fcdc,APIError,pytest-dev__pytest-5787,sbv-qwen2-5-coder-32b-instruct,32,0.027091470000000003,0,mini-swe-agent-1,,
9531a5cd-9fae-416d-80ba-a983e2767e3a,Submitted,pytest-dev__pytest-5809,sbv-qwen2-5-coder-32b-instruct,9,0.00214773,1,mini-swe-agent-1,,
4badf5c8-a274-4362-851b-165910bbe57c,APIError,pytest-dev__pytest-5840,sbv-qwen2-5-coder-32b-instruct,37,0.018829649999999993,0,mini-swe-agent-1,,
5d6da178-07e8-4563-8e39-30a837786cf8,APIError,pytest-dev__pytest-6197,sbv-qwen2-5-coder-32b-instruct,41,0.06394535999999999,0,mini-swe-agent-1,,
15c9e557-04f1-493e-8f71-baee0098cf29,APIError,pytest-dev__pytest-6202,sbv-qwen2-5-coder-32b-instruct,42,0.05182911,0,mini-swe-agent-1,,
a1af074e-08f4-49e4-8625-b17d229f843a,APIError,pytest-dev__pytest-7205,sbv-qwen2-5-coder-32b-instruct,31,0.009128039999999999,0,mini-swe-agent-1,,
d0fd6c30-8db2-4c0c-ac29-778cadee034b,APIError,pytest-dev__pytest-7236,sbv-qwen2-5-coder-32b-instruct,22,0.01301472,0,mini-swe-agent-1,,
905d9dcb-bc80-4f46-b212-910dbe96650a,APIError,pytest-dev__pytest-7324,sbv-qwen2-5-coder-32b-instruct,25,0.00844785,0,mini-swe-agent-1,,
7621e0bb-e243-4c45-85e2-d084b072b3c4,APIError,pytest-dev__pytest-7432,sbv-qwen2-5-coder-32b-instruct,18,0.00452931,0,mini-swe-agent-1,,
8d508a79-4138-4aad-9483-c7fce29dfd92,Submitted,pytest-dev__pytest-7490,sbv-qwen2-5-coder-32b-instruct,42,0.06203802,0,mini-swe-agent-1,,
e125be5d-e947-404e-9ea3-8985ac41b75e,APIError,pytest-dev__pytest-7521,sbv-qwen2-5-coder-32b-instruct,16,0.00875691,0,mini-swe-agent-1,,
add10cc3-03d9-4c94-bbe5-7de556c72966,APIError,pytest-dev__pytest-7571,sbv-qwen2-5-coder-32b-instruct,58,0.06311823,0,mini-swe-agent-1,,
ee92f94d-6011-40fe-a5ed-96c4f89bff58,Submitted,pytest-dev__pytest-7982,sbv-qwen2-5-coder-32b-instruct,18,0.00464574,1,mini-swe-agent-1,,
97ae4071-346f-4f22-ad3c-bb95b4162da0,Submitted,pytest-dev__pytest-8399,sbv-qwen2-5-coder-32b-instruct,6,0.00165816,0,mini-swe-agent-1,,
4b4ee40c-1d60-4bd0-b6b3-716b9d3a857e,APIError,scikit-learn__scikit-learn-10297,sbv-qwen2-5-coder-32b-instruct,24,0.00699615,0,mini-swe-agent-1,,
3e09fc31-870b-4cdf-98bc-305327132ec6,Submitted,scikit-learn__scikit-learn-10844,sbv-qwen2-5-coder-32b-instruct,5,0.00069429,1,mini-swe-agent-1,,
68ebeb34-aef0-4fd4-9c70-901ac92d52bf,Submitted,scikit-learn__scikit-learn-10908,sbv-qwen2-5-coder-32b-instruct,6,0.00089031,0,mini-swe-agent-1,,
3ba1b6d8-9d27-45a4-a6d2-9af7bd46fdc0,RetryError,scikit-learn__scikit-learn-11310,sbv-qwen2-5-coder-32b-instruct,96,0.19748994,0,mini-swe-agent-1,,
31e1cc55-35fb-4f33-b904-4e3b91affded,Submitted,scikit-learn__scikit-learn-11578,sbv-qwen2-5-coder-32b-instruct,21,0.011365199999999999,1,mini-swe-agent-1,,
20b4c1e7-c219-44e1-84f5-0a5b6c46ca66,APIError,scikit-learn__scikit-learn-12585,sbv-qwen2-5-coder-32b-instruct,18,0.0035664599999999996,0,mini-swe-agent-1,,
ac584e56-ed64-4055-9567-b6ad76b86c4d,APIError,scikit-learn__scikit-learn-12682,sbv-qwen2-5-coder-32b-instruct,15,0.0041256899999999996,0,mini-swe-agent-1,,
8f6e3e09-0125-4d16-aff9-abf7b73916ac,Submitted,scikit-learn__scikit-learn-12973,sbv-qwen2-5-coder-32b-instruct,11,0.00214431,0,mini-swe-agent-1,,
0c943125-b1cc-4458-9925-b23f2552c47e,Submitted,scikit-learn__scikit-learn-13124,sbv-qwen2-5-coder-32b-instruct,12,0.006485069999999999,0,mini-swe-agent-1,,
41e95325-7574-40aa-be02-3a9ef842c6ac,APIError,scikit-learn__scikit-learn-13135,sbv-qwen2-5-coder-32b-instruct,69,0.046010550000000004,0,mini-swe-agent-1,,
7bc22d8f-d620-4716-a875-fd58fbf4d015,APIError,scikit-learn__scikit-learn-13142,sbv-qwen2-5-coder-32b-instruct,110,0.12068685,0,mini-swe-agent-1,,
05ba4e92-b985-4203-93fb-59a050d141ee,APIError,scikit-learn__scikit-learn-13328,sbv-qwen2-5-coder-32b-instruct,13,0.00334761,0,mini-swe-agent-1,,
b7274355-067c-4ac5-968e-583e20f02dc3,LimitsExceeded,scikit-learn__scikit-learn-13439,sbv-qwen2-5-coder-32b-instruct,250,0.28019882999999995,0,mini-swe-agent-1,,
4f8a2c5d-f0a0-4666-be59-3af2ebec9262,LimitsExceeded,scikit-learn__scikit-learn-13496,sbv-qwen2-5-coder-32b-instruct,250,0.3382856699999998,0,mini-swe-agent-1,,
1a5d1828-a1a4-43d3-afee-7e93029f050a,APIError,scikit-learn__scikit-learn-13779,sbv-qwen2-5-coder-32b-instruct,33,0.008719469999999998,0,mini-swe-agent-1,,
02f4f0e1-4068-46cf-87c0-344c86233b2d,APIError,scikit-learn__scikit-learn-14053,sbv-qwen2-5-coder-32b-instruct,34,0.01960749,0,mini-swe-agent-1,,
a45fb892-c973-47c7-a242-cc5e8aefba67,APIError,scikit-learn__scikit-learn-14087,sbv-qwen2-5-coder-32b-instruct,11,0.00233376,0,mini-swe-agent-1,,
2e8fd4b2-2d10-4087-8111-1a3de573a9fc,Submitted,scikit-learn__scikit-learn-14141,sbv-qwen2-5-coder-32b-instruct,5,0.0006371699999999999,1,mini-swe-agent-1,,
9294f4d3-dce6-4c2b-abd2-c0059ab490e4,Submitted,scikit-learn__scikit-learn-14496,sbv-qwen2-5-coder-32b-instruct,4,0.0005178299999999999,1,mini-swe-agent-1,,
1f2add4b-6c1a-426f-9b19-225385f70808,APIError,scikit-learn__scikit-learn-14629,sbv-qwen2-5-coder-32b-instruct,41,0.03804951,0,mini-swe-agent-1,,
ed9b8525-7826-4bf0-a8d5-471b1e25f32f,APIError,scikit-learn__scikit-learn-14710,sbv-qwen2-5-coder-32b-instruct,46,0.05235425999999999,0,mini-swe-agent-1,,
af5dc6e6-25ed-4f89-80e3-7dce0cd88857,APIError,scikit-learn__scikit-learn-14894,sbv-qwen2-5-coder-32b-instruct,28,0.01932177,0,mini-swe-agent-1,,
6aa37311-04dd-4496-838a-5e454853c8aa,APIError,scikit-learn__scikit-learn-14983,sbv-qwen2-5-coder-32b-instruct,17,0.004861529999999999,0,mini-swe-agent-1,,
fe6e327f-19ca-4a94-81ba-bf7be10b5eba,Submitted,scikit-learn__scikit-learn-15100,sbv-qwen2-5-coder-32b-instruct,14,0.004539659999999999,0,mini-swe-agent-1,,
d7ae716a-edad-43b7-b05d-69c1079a3b51,LimitsExceeded,scikit-learn__scikit-learn-25102,sbv-qwen2-5-coder-32b-instruct,250,0.8770166399999997,0,mini-swe-agent-1,,
4b99e253-f55a-425c-b880-bea4f807a771,LimitsExceeded,scikit-learn__scikit-learn-25232,sbv-qwen2-5-coder-32b-instruct,250,0.6868833599999998,0,mini-swe-agent-1,,
bbf9349b-229a-4dc1-8c02-7c555153e4cd,Submitted,scikit-learn__scikit-learn-25747,sbv-qwen2-5-coder-32b-instruct,28,0.021716789999999996,0,mini-swe-agent-1,,
657734b5-fdb9-42a8-83c3-2b58b2f1683a,Submitted,scikit-learn__scikit-learn-25931,sbv-qwen2-5-coder-32b-instruct,14,0.00398808,0,mini-swe-agent-1,,
2bef310b-7947-4306-b9df-f22819d11240,Submitted,scikit-learn__scikit-learn-25973,sbv-qwen2-5-coder-32b-instruct,20,0.010227600000000002,0,mini-swe-agent-1,,
cd708183-f269-4816-af6a-486bfa4dc805,Submitted,scikit-learn__scikit-learn-26194,sbv-qwen2-5-coder-32b-instruct,6,0.0011075699999999998,0,mini-swe-agent-1,,
3a87d0d1-7c7c-405a-8691-98fd7526b7bc,APIError,scikit-learn__scikit-learn-26323,sbv-qwen2-5-coder-32b-instruct,16,0.006627899999999999,0,mini-swe-agent-1,,
5c4cb43d-8eef-42d0-b39a-605c541baa34,APIError,scikit-learn__scikit-learn-9288,sbv-qwen2-5-coder-32b-instruct,14,0.00509154,0,mini-swe-agent-1,,
a964d272-ce55-4628-a1d3-a9ea0c6b314b,APIError,sphinx-doc__sphinx-10323,sbv-qwen2-5-coder-32b-instruct,33,0.015372359999999996,0,mini-swe-agent-1,,
97d9d2e2-9349-4702-bb55-74f01a05f222,APIError,sphinx-doc__sphinx-10435,sbv-qwen2-5-coder-32b-instruct,32,0.013295069999999997,0,mini-swe-agent-1,,
0c468fee-95d9-4ea6-98f9-9ba974daed76,APIError,sphinx-doc__sphinx-10449,sbv-qwen2-5-coder-32b-instruct,68,0.10332041999999998,0,mini-swe-agent-1,,
9ea234b4-2020-4081-8315-e577a9347282,Submitted,sphinx-doc__sphinx-10466,sbv-qwen2-5-coder-32b-instruct,50,0.07460354999999996,1,mini-swe-agent-1,,
dead6cb1-7438-4a4d-910b-939ccb8a7e8c,APIError,sphinx-doc__sphinx-10614,sbv-qwen2-5-coder-32b-instruct,74,0.13370669999999998,0,mini-swe-agent-1,,
6b9a827e-059b-4430-bbff-fb1494011e20,Submitted,sphinx-doc__sphinx-10673,,14,0.011066999999999999,unknown,mini-swe-agent-1,,
7853361f-e831-41fd-b2b5-3e998774c7ea,Submitted,sphinx-doc__sphinx-11445,sbv-qwen2-5-coder-32b-instruct,23,0.007708799999999999,0,mini-swe-agent-1,,
dda2a975-ca7a-4534-bdb4-d1b529dee5e7,APIError,sphinx-doc__sphinx-11510,sbv-qwen2-5-coder-32b-instruct,40,0.06010352999999999,0,mini-swe-agent-1,,
3606ddcc-f0e8-46cf-b14c-0b3f8c0aebea,Submitted,sphinx-doc__sphinx-7440,sbv-qwen2-5-coder-32b-instruct,30,0.01090602,0,mini-swe-agent-1,,
f0e423af-0481-4ed7-9f15-b2bc87fc4840,APIError,sphinx-doc__sphinx-7454,sbv-qwen2-5-coder-32b-instruct,34,0.04003520999999999,0,mini-swe-agent-1,,
0bca42db-c59e-491d-92a9-ec0cf9a4df89,APIError,sphinx-doc__sphinx-7462,sbv-qwen2-5-coder-32b-instruct,36,0.03902111999999999,0,mini-swe-agent-1,,
08089b66-8ad9-42b0-8cef-03f718667091,Submitted,sphinx-doc__sphinx-7590,sbv-qwen2-5-coder-32b-instruct,24,0.022476959999999997,0,mini-swe-agent-1,,
5f553340-182c-40b6-a0db-f4238275242c,LimitsExceeded,sphinx-doc__sphinx-7748,sbv-qwen2-5-coder-32b-instruct,250,0.31145181,0,mini-swe-agent-1,,
220971cc-eccb-42c8-acba-db9f3160af38,APIError,sphinx-doc__sphinx-7757,sbv-qwen2-5-coder-32b-instruct,17,0.013329839999999997,0,mini-swe-agent-1,,
982b7cee-21e5-4be0-bf6b-86e41b11dab5,APIError,sphinx-doc__sphinx-7889,sbv-qwen2-5-coder-32b-instruct,103,0.21606257999999998,0,mini-swe-agent-1,,
163c2104-30ac-4a11-b62e-70db887f07f0,LimitsExceeded,sphinx-doc__sphinx-7910,sbv-qwen2-5-coder-32b-instruct,250,0.27788103000000003,0,mini-swe-agent-1,,
8f2ef927-1c58-4b03-9f8d-1315db6624e8,APIError,sphinx-doc__sphinx-7985,sbv-qwen2-5-coder-32b-instruct,215,0.5717358000000001,0,mini-swe-agent-1,,
92a1377b-824f-4e40-842e-90a220aec051,Submitted,sphinx-doc__sphinx-8035,sbv-qwen2-5-coder-32b-instruct,32,0.018104069999999996,0,mini-swe-agent-1,,
9ac4ada6-c160-4df8-bc49-67755cc1a362,APIError,sphinx-doc__sphinx-8056,sbv-qwen2-5-coder-32b-instruct,113,0.2850235499999999,0,mini-swe-agent-1,,
878894f8-7e82-4183-aacd-1113f450df1a,RetryError,sphinx-doc__sphinx-8120,sbv-qwen2-5-coder-32b-instruct,95,0.2135310300000001,0,mini-swe-agent-1,,
7351e954-4919-4a3f-a8f9-2915cdeb930c,RetryError,sphinx-doc__sphinx-8265,sbv-qwen2-5-coder-32b-instruct,32,0.012269009999999997,0,mini-swe-agent-1,,
8d3dc03f-651c-4b9c-8096-2aa0469bf783,Submitted,sphinx-doc__sphinx-8269,sbv-qwen2-5-coder-32b-instruct,30,0.021937529999999997,unknown,mini-swe-agent-1,,
f382e8f5-d938-420e-a199-2fa57c2f3d63,RetryError,sphinx-doc__sphinx-8459,sbv-qwen2-5-coder-32b-instruct,214,0.7008538499999998,0,mini-swe-agent-1,,
dd01a81c-c596-425b-bf5f-89cb96a924b5,APIError,sphinx-doc__sphinx-8475,sbv-qwen2-5-coder-32b-instruct,48,0.037772669999999994,0,mini-swe-agent-1,,
4ecc963d-2b9b-45f9-a0e5-c53a5f87d9ef,Submitted,sphinx-doc__sphinx-8548,sbv-qwen2-5-coder-32b-instruct,29,0.01129299,0,mini-swe-agent-1,,
7df4c505-901f-4089-845c-1a6f6540160e,RetryError,sphinx-doc__sphinx-8551,sbv-qwen2-5-coder-32b-instruct,102,0.2269425299999998,0,mini-swe-agent-1,,
7bc48c90-63d9-42a6-9875-028998ae1dde,LimitsExceeded,sphinx-doc__sphinx-8593,sbv-qwen2-5-coder-32b-instruct,250,0.6198628799999991,0,mini-swe-agent-1,,
b2e95731-d1bb-403f-a6bd-aa282238870a,APIError,sphinx-doc__sphinx-8595,sbv-qwen2-5-coder-32b-instruct,26,0.0065397300000000005,0,mini-swe-agent-1,,
3b53a69b-3803-4b3d-9575-f0ced9beaf50,APIError,sphinx-doc__sphinx-8621,sbv-qwen2-5-coder-32b-instruct,65,0.046287119999999994,0,mini-swe-agent-1,,
40297d7e-37b9-4125-a4ea-8afe2f70e19c,RetryError,sphinx-doc__sphinx-8638,sbv-qwen2-5-coder-32b-instruct,104,0.23097483000000005,0,mini-swe-agent-1,,
cf8cfd90-765c-4f1c-bbe5-8623cd6ce8e8,Submitted,sphinx-doc__sphinx-8721,sbv-qwen2-5-coder-32b-instruct,20,0.00637338,0,mini-swe-agent-1,,
85a67e3d-393c-437f-961d-eb735b737f10,APIError,sphinx-doc__sphinx-9229,sbv-qwen2-5-coder-32b-instruct,71,0.10327895999999999,0,mini-swe-agent-1,,
83e07865-8719-4a15-a2b5-eef369761336,RetryError,sphinx-doc__sphinx-9230,sbv-qwen2-5-coder-32b-instruct,78,0.17347481999999992,0,mini-swe-agent-1,,
799ae78c-d860-4a4b-8805-2c0b06997c3b,APIError,sphinx-doc__sphinx-9258,sbv-qwen2-5-coder-32b-instruct,48,0.04472978999999999,0,mini-swe-agent-1,,
2295d1f1-8c4e-4d39-9618-1ccdb256c9ce,LimitsExceeded,sphinx-doc__sphinx-9281,sbv-qwen2-5-coder-32b-instruct,250,0.5439204299999998,0,mini-swe-agent-1,,
db701139-a458-44ac-a28c-47e01210f4b3,APIError,sphinx-doc__sphinx-9320,sbv-qwen2-5-coder-32b-instruct,30,0.007316970000000001,0,mini-swe-agent-1,,
d76aa83b-f363-4da5-b02b-7b4f08674afb,APIError,sphinx-doc__sphinx-9367,sbv-qwen2-5-coder-32b-instruct,52,0.048165240000000005,0,mini-swe-agent-1,,
36422e80-1950-4c95-a22b-e3088dad8e0a,APIError,sphinx-doc__sphinx-9461,sbv-qwen2-5-coder-32b-instruct,7,0.0009933300000000002,0,mini-swe-agent-1,,
f2a774e3-c29d-404d-a710-5f460352ac04,LimitsExceeded,sphinx-doc__sphinx-9591,sbv-qwen2-5-coder-32b-instruct,250,0.70121991,0,mini-swe-agent-1,,
d78a0eab-2911-4357-a5e1-c43479a3e614,Submitted,sphinx-doc__sphinx-9602,sbv-qwen2-5-coder-32b-instruct,11,0.0035165699999999992,0,mini-swe-agent-1,,
686f58c2-a4ce-4c7f-86b5-29cf13d1da90,RetryError,sphinx-doc__sphinx-9658,sbv-qwen2-5-coder-32b-instruct,98,0.23013977999999993,0,mini-swe-agent-1,,
b042a893-91a5-4fea-a4f7-8640c8065cc9,Submitted,sphinx-doc__sphinx-9673,sbv-qwen2-5-coder-32b-instruct,13,0.00440625,0,mini-swe-agent-1,,
35b88bec-e63d-4836-84c3-71a23de07535,APIError,sphinx-doc__sphinx-9698,sbv-qwen2-5-coder-32b-instruct,36,0.02729085,0,mini-swe-agent-1,,
553ff341-c70f-4633-a219-ec20a49b90a6,Submitted,sphinx-doc__sphinx-9711,sbv-qwen2-5-coder-32b-instruct,25,0.0277518,1,mini-swe-agent-1,,
74656a16-2be7-47af-baea-425f515a323d,Submitted,sympy__sympy-11618,sbv-qwen2-5-coder-32b-instruct,8,0.00207546,0,mini-swe-agent-1,,
1b0d2b39-4a7f-4abc-91a0-8a70bcaf991c,APIError,sympy__sympy-12096,sbv-qwen2-5-coder-32b-instruct,53,0.05532114000000001,0,mini-swe-agent-1,,
6b957a54-d346-4145-a24f-0bf841b4e797,APIError,sympy__sympy-12419,sbv-qwen2-5-coder-32b-instruct,61,0.06204399,0,mini-swe-agent-1,,
75c20a83-5078-4b48-8b98-7e5b5c0f77b0,APIError,sympy__sympy-12481,sbv-qwen2-5-coder-32b-instruct,34,0.023036609999999996,0,mini-swe-agent-1,,
b0e7da12-9f9d-42f5-a2e2-6a421e705aa3,Submitted,sympy__sympy-12489,sbv-qwen2-5-coder-32b-instruct,24,0.010308689999999999,0,mini-swe-agent-1,,
cb63907c-60b7-477e-8702-30215191d568,Submitted,sympy__sympy-13031,sbv-qwen2-5-coder-32b-instruct,14,0.006183119999999999,0,mini-swe-agent-1,,
b8572667-fba2-4541-977a-921e3c72d447,Submitted,sympy__sympy-13091,sbv-qwen2-5-coder-32b-instruct,13,0.0036321899999999996,0,mini-swe-agent-1,,
51856e1c-3c4a-470d-94f9-cdc3d2355028,Submitted,sympy__sympy-13372,sbv-qwen2-5-coder-32b-instruct,23,0.00503679,0,mini-swe-agent-1,,
ba64ee37-2a7d-456e-90f1-87bf82ec6168,Submitted,sympy__sympy-13480,sbv-qwen2-5-coder-32b-instruct,32,0.016868309999999997,1,mini-swe-agent-1,,
2fd5c61a-faec-4b27-b0d2-be5d07ac44eb,APIError,sympy__sympy-13551,sbv-qwen2-5-coder-32b-instruct,18,0.0067690799999999985,0,mini-swe-agent-1,,
32f3bbd0-a10d-4482-8e4a-1f43a0f8f396,APIError,sympy__sympy-13615,sbv-qwen2-5-coder-32b-instruct,23,0.009403889999999998,0,mini-swe-agent-1,,
8c88d5a6-aa52-4631-8405-d242620b013a,APIError,sympy__sympy-13647,sbv-qwen2-5-coder-32b-instruct,30,0.01603737,0,mini-swe-agent-1,,
3b0f03ce-4897-4773-8c21-8a52f2931d38,Submitted,sympy__sympy-13757,sbv-qwen2-5-coder-32b-instruct,70,0.11117814,0,mini-swe-agent-1,,
9da6d657-2fbc-4570-9425-d845d502c3e8,APIError,sympy__sympy-13798,sbv-qwen2-5-coder-32b-instruct,31,0.020072009999999994,0,mini-swe-agent-1,,
07b98d9a-56cf-4cd3-ac47-756e4f905fd5,APIError,sympy__sympy-13852,sbv-qwen2-5-coder-32b-instruct,16,0.005395769999999999,0,mini-swe-agent-1,,
bf7213b1-b795-4125-8d35-061776d75ac3,APIError,sympy__sympy-13877,sbv-qwen2-5-coder-32b-instruct,63,0.05401398000000001,0,mini-swe-agent-1,,
f8a107e8-a0e6-4af4-a59b-ffe6be539afe,RetryError,sympy__sympy-13878,sbv-qwen2-5-coder-32b-instruct,83,0.12211227,0,mini-swe-agent-1,,
beb51a96-fd83-492c-9fb2-2a50401d295f,Submitted,sympy__sympy-13974,sbv-qwen2-5-coder-32b-instruct,17,0.009838079999999999,0,mini-swe-agent-1,,
cd6eb0a3-dd72-47f3-b8d4-520cc23158d9,APIError,sympy__sympy-14248,sbv-qwen2-5-coder-32b-instruct,19,0.018448379999999997,0,mini-swe-agent-1,,
69c1efab-0556-4099-881e-f8f724e4c690,APIError,sympy__sympy-14531,sbv-qwen2-5-coder-32b-instruct,38,0.05647311,0,mini-swe-agent-1,,
59a8cf2e-3f6d-42de-89c9-6d053d430d20,LimitsExceeded,sympy__sympy-14711,sbv-qwen2-5-coder-32b-instruct,250,0.5400451799999996,0,mini-swe-agent-1,,
b6eb6b0c-2b3d-4871-b769-a0a8cfb73238,APIError,sympy__sympy-14976,sbv-qwen2-5-coder-32b-instruct,34,0.02364372,0,mini-swe-agent-1,,
d9c91313-2a81-4623-b7a0-91ed418b637d,APIError,sympy__sympy-15017,sbv-qwen2-5-coder-32b-instruct,29,0.023429399999999996,0,mini-swe-agent-1,,
935b9b3c-93bd-41a5-927c-9af97172e286,APIError,sympy__sympy-15345,sbv-qwen2-5-coder-32b-instruct,19,0.00864336,0,mini-swe-agent-1,,
4a7c0fa9-b2ef-45fb-b82b-e4505d34990f,APIError,sympy__sympy-15349,sbv-qwen2-5-coder-32b-instruct,27,0.007355939999999998,0,mini-swe-agent-1,,
2b2a45c1-d06d-477b-b99f-aea75da2ef5a,APIError,sympy__sympy-15599,sbv-qwen2-5-coder-32b-instruct,7,0.0014664899999999998,0,mini-swe-agent-1,,
05c35a65-fdb2-4cdf-870b-fb02b16c42df,APIError,sympy__sympy-15809,sbv-qwen2-5-coder-32b-instruct,36,0.01925984999999999,0,mini-swe-agent-1,,
dbcbc1c6-e99d-4e3f-85ac-521ae222caab,Submitted,sympy__sympy-15875,sbv-qwen2-5-coder-32b-instruct,60,0.06447831,0,mini-swe-agent-1,,
fcd95e9f-6a67-40aa-93fb-c4c53705a68a,Submitted,sympy__sympy-15976,sbv-qwen2-5-coder-32b-instruct,14,0.0029326799999999996,0,mini-swe-agent-1,,
09e4ef16-d152-4704-b5ed-b98517679d2a,APIError,sympy__sympy-16450,sbv-qwen2-5-coder-32b-instruct,35,0.026846670000000007,0,mini-swe-agent-1,,
2838b5a9-5dde-4058-a10a-f1fb4b46f0a4,APIError,sympy__sympy-16597,sbv-qwen2-5-coder-32b-instruct,27,0.015432449999999997,0,mini-swe-agent-1,,
9011fcd7-9587-4f6f-87c6-9b3db77436e0,Submitted,sympy__sympy-16766,sbv-qwen2-5-coder-32b-instruct,19,0.008082269999999999,0,mini-swe-agent-1,,
c89ed0a7-a186-403c-af6c-dbc61c700bd1,APIError,sympy__sympy-16792,sbv-qwen2-5-coder-32b-instruct,32,0.02480292,0,mini-swe-agent-1,,
a177fbe1-b430-4d7a-96fe-0434c5d6f7fd,Submitted,sympy__sympy-16886,sbv-qwen2-5-coder-32b-instruct,4,0.00037460999999999994,1,mini-swe-agent-1,,
40416dba-076a-4866-bb33-1839a30dc8d6,Submitted,sympy__sympy-17139,sbv-qwen2-5-coder-32b-instruct,12,0.00501498,0,mini-swe-agent-1,,
34f0e374-90db-4cb9-8bd5-4e20e33df757,APIError,sympy__sympy-17318,sbv-qwen2-5-coder-32b-instruct,61,0.06809318999999998,0,mini-swe-agent-1,,
80b6e986-4384-4a6b-96c9-6ef0b56a5cc5,APIError,sympy__sympy-17630,sbv-qwen2-5-coder-32b-instruct,11,0.00395913,0,mini-swe-agent-1,,
a184b491-3676-4cb1-9c45-5117eaf2390f,APIError,sympy__sympy-17655,sbv-qwen2-5-coder-32b-instruct,48,0.039217049999999996,0,mini-swe-agent-1,,
a0bc6daf-e702-4cb5-9351-19553c52ecd0,APIError,sympy__sympy-18189,sbv-qwen2-5-coder-32b-instruct,26,0.015681779999999996,0,mini-swe-agent-1,,
d3037194-913f-4c0e-82e7-902bb64339f3,Submitted,sympy__sympy-18199,sbv-qwen2-5-coder-32b-instruct,6,0.00099198,0,mini-swe-agent-1,,
0c50f3c5-bb8b-432d-bae0-ba6abec467ec,APIError,sympy__sympy-18211,sbv-qwen2-5-coder-32b-instruct,145,0.18308304,0,mini-swe-agent-1,,
508806a1-9e8c-44ac-9ffa-db67ff89b874,LimitsExceeded,sympy__sympy-18698,sbv-qwen2-5-coder-32b-instruct,250,0.48908606999999993,0,mini-swe-agent-1,,
e1e96a65-6187-42ef-a670-4127949815b8,Submitted,sympy__sympy-18763,sbv-qwen2-5-coder-32b-instruct,13,0.00224106,1,mini-swe-agent-1,,
ee062465-8d4e-4d5c-8d91-b72e50fffa05,Submitted,sympy__sympy-19040,sbv-qwen2-5-coder-32b-instruct,15,0.010089749999999998,0,mini-swe-agent-1,,
6038425b-70c7-4ca7-a7cb-9284cbc2edfb,APIError,sympy__sympy-19346,sbv-qwen2-5-coder-32b-instruct,47,0.05608782,0,mini-swe-agent-1,,
4c53bec0-0064-4e4a-b9cf-b0d57ce6e1cf,APIError,sympy__sympy-19495,sbv-qwen2-5-coder-32b-instruct,26,0.007646579999999999,0,mini-swe-agent-1,,
81c346c9-0eb1-485d-93cd-ded9536d72f3,APIError,sympy__sympy-19637,sbv-qwen2-5-coder-32b-instruct,46,0.03197337,0,mini-swe-agent-1,,
