agent_run_id,metadata.exit_status,metadata.instance_id,metadata.mini_version,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,created_at
e0bfd38d-4f1f-40d1-8c37-3b27446f4594,APIError,pylint-dev__pylint-6528,1.7.0,gpt-oss-120b-output,5,0.0044248,0,mini-swe-agent-1,
2f178d6b-7011-4392-87af-e90992050275,Submitted,pylint-dev__pylint-6903,1.7.0,gpt-oss-120b-output,6,0.0035747999999999995,1,mini-swe-agent-1,
3d89e21b-efc6-4299-923c-d917822e4ace,Submitted,pylint-dev__pylint-7080,1.7.0,gpt-oss-120b-output,71,0.24968109999999996,0,mini-swe-agent-1,
614d9798-4e6f-426e-bfeb-695996d30806,Submitted,pylint-dev__pylint-7277,1.7.0,gpt-oss-120b-output,8,0.0062454,0,mini-swe-agent-1,
f7897acc-52dd-4158-badc-11c59030f5bd,Submitted,pylint-dev__pylint-8898,1.7.0,gpt-oss-120b-output,19,0.025341699999999995,0,mini-swe-agent-1,
bcc5a2d0-8289-4d8c-bfde-00e87b2e76dc,Submitted,pytest-dev__pytest-10051,1.7.0,gpt-oss-120b-output,13,0.015360299999999997,0,mini-swe-agent-1,
f1937198-399a-4656-b9f7-e1ad2ca4c3b3,Submitted,pytest-dev__pytest-10081,1.7.0,gpt-oss-120b-output,9,0.0136081,0,mini-swe-agent-1,
6dca573b-31d2-4de7-a1d0-999b7dfaf77a,Submitted,pytest-dev__pytest-10356,1.7.0,gpt-oss-120b-output,42,0.0878381,0,mini-swe-agent-1,
aa91e92d-b5f9-4b5e-afa4-f95914cc5d33,Submitted,pytest-dev__pytest-5262,1.7.0,gpt-oss-120b-output,50,0.10277390000000002,1,mini-swe-agent-1,
d3aa974e-9898-47b3-bd0b-467d701eda59,Submitted,pytest-dev__pytest-5631,1.7.0,gpt-oss-120b-output,30,0.038740000000000004,1,mini-swe-agent-1,
ee0a68b1-a62a-41de-a001-62841b5aae20,Submitted,pytest-dev__pytest-5787,1.7.0,gpt-oss-120b-output,21,0.0329409,0,mini-swe-agent-1,
1825f79e-9bdb-4634-8cae-52b81c444a30,Submitted,pytest-dev__pytest-5809,1.7.0,gpt-oss-120b-output,52,0.1117729,0,mini-swe-agent-1,
2e5af612-c1a1-4b14-a284-a37322116db8,Submitted,pytest-dev__pytest-5840,1.7.0,gpt-oss-120b-output,24,0.028883899999999997,0,mini-swe-agent-1,
487a6d67-0f5e-4771-b488-6a23b66b6fa2,Submitted,pytest-dev__pytest-6197,1.7.0,gpt-oss-120b-output,22,0.0310632,0,mini-swe-agent-1,
1c776782-9057-4607-b7f1-8eb7e217ce80,Submitted,pytest-dev__pytest-6202,1.7.0,gpt-oss-120b-output,10,0.0064302000000000005,1,mini-swe-agent-1,
554cebbe-df1d-4a50-a9cf-1abc3e1522a1,Submitted,pytest-dev__pytest-7205,1.7.0,gpt-oss-120b-output,14,0.013685,1,mini-swe-agent-1,
66ce2f7a-430d-46bf-b76e-6b389a10c8cb,Submitted,pytest-dev__pytest-7236,1.7.0,gpt-oss-120b-output,35,0.06195139999999999,0,mini-swe-agent-1,
917df27e-784b-49c6-913a-afd2cdeda673,Submitted,pytest-dev__pytest-7324,1.7.0,gpt-oss-120b-output,71,0.1638684,1,mini-swe-agent-1,
e3d02e43-56f3-4bef-bc44-6bce3f97ab92,Submitted,pytest-dev__pytest-7432,1.7.0,gpt-oss-120b-output,17,0.020301900000000005,0,mini-swe-agent-1,
dd440b73-a449-4d37-8a38-351c911e0131,Submitted,pytest-dev__pytest-7490,1.7.0,gpt-oss-120b-output,10,0.0147043,0,mini-swe-agent-1,
9e29e046-ca78-4a22-9e9b-ac83d9a2c705,Submitted,pytest-dev__pytest-7521,1.7.0,gpt-oss-120b-output,25,0.0447226,0,mini-swe-agent-1,
5ea1c568-6631-4b93-8c40-a26f86041df5,Submitted,pytest-dev__pytest-7571,1.7.0,gpt-oss-120b-output,21,0.0284078,1,mini-swe-agent-1,
aa71caa7-603a-441a-8f38-798579ff8e25,Submitted,pytest-dev__pytest-7982,1.7.0,gpt-oss-120b-output,61,0.12344939999999999,1,mini-swe-agent-1,
d27d3eec-2b7f-4b51-919b-b0bc42045fe8,Submitted,pytest-dev__pytest-8399,1.7.0,gpt-oss-120b-output,9,0.010568399999999999,1,mini-swe-agent-1,
4d124414-196b-4b75-8095-3aa86647acec,Submitted,scikit-learn__scikit-learn-10297,1.7.0,gpt-oss-120b-output,38,0.0592905,0,mini-swe-agent-1,
9ce65eaa-c62f-4f1e-beec-ae22c3b3e12a,Submitted,scikit-learn__scikit-learn-10844,1.7.0,gpt-oss-120b-output,10,0.0088069,1,mini-swe-agent-1,
08a24efc-302c-4bbf-9e47-7daa4849a602,Submitted,scikit-learn__scikit-learn-10908,1.7.0,gpt-oss-120b-output,10,0.0104614,0,mini-swe-agent-1,
4ab2fb29-9035-4851-b609-fdb5449d7a43,Submitted,scikit-learn__scikit-learn-11310,1.7.0,gpt-oss-120b-output,28,0.04132729999999999,0,mini-swe-agent-1,
4f790b69-ac77-4174-ad46-8c34c0b4de3c,Submitted,scikit-learn__scikit-learn-11578,1.7.0,gpt-oss-120b-output,8,0.007240199999999999,1,mini-swe-agent-1,
79d96102-2009-4413-95a3-aed54586b764,Submitted,scikit-learn__scikit-learn-12585,1.7.0,gpt-oss-120b-output,27,0.04809780000000001,1,mini-swe-agent-1,
663ddfc9-4101-4f8e-8b0c-b75a38b1b603,Submitted,scikit-learn__scikit-learn-12682,1.7.0,gpt-oss-120b-output,37,0.06642489999999998,0,mini-swe-agent-1,
d075391d-f21e-478a-ba4c-6a8bb999cb10,RetryError,scikit-learn__scikit-learn-12973,1.7.0,gpt-oss-120b-output,50,0.0682213,0,mini-swe-agent-1,
7e3c5a70-60e8-43fb-90b1-70b2e0ce328c,Submitted,scikit-learn__scikit-learn-13124,1.7.0,gpt-oss-120b-output,102,0.3486860999999999,0,mini-swe-agent-1,
d2147b05-52ab-4b22-bcd1-c03d4df638df,Submitted,scikit-learn__scikit-learn-13135,1.7.0,gpt-oss-120b-output,2,0.0039013999999999993,0,mini-swe-agent-1,
22baaf7b-a366-456b-954f-de7a61d2d7e1,APIError,scikit-learn__scikit-learn-13142,1.7.0,gpt-oss-120b-output,14,0.03444159999999999,0,mini-swe-agent-1,
a32ecec4-6177-41e4-9ca3-b1c4e51df9db,Submitted,scikit-learn__scikit-learn-13328,1.7.0,gpt-oss-120b-output,12,0.0114239,1,mini-swe-agent-1,
3ed5f1dc-5a65-4350-beeb-108953a25563,Submitted,scikit-learn__scikit-learn-13439,1.7.0,gpt-oss-120b-output,12,0.010820499999999999,1,mini-swe-agent-1,
7f8fd5dd-8282-4828-b7ea-b33f0ff11954,Submitted,scikit-learn__scikit-learn-13496,1.7.0,gpt-oss-120b-output,17,0.0206407,0,mini-swe-agent-1,
cbd94bda-c78b-426c-b2a9-8af191cb6ee3,Submitted,scikit-learn__scikit-learn-13779,1.7.0,gpt-oss-120b-output,8,0.005501300000000001,1,mini-swe-agent-1,
d240a4e5-b0af-491f-94d2-5dd15df31e2b,Submitted,scikit-learn__scikit-learn-14053,1.7.0,gpt-oss-120b-output,58,0.15213999999999997,0,mini-swe-agent-1,
9a11a7d8-d5c4-4f28-8c68-3a8839cd8953,Submitted,scikit-learn__scikit-learn-14087,1.7.0,gpt-oss-120b-output,22,0.031210899999999996,0,mini-swe-agent-1,
9d0b7d67-4d44-4515-a5b7-b62d228860ff,Submitted,scikit-learn__scikit-learn-14141,1.7.0,gpt-oss-120b-output,7,0.0042905999999999994,1,mini-swe-agent-1,
de227bb2-de56-46d3-9f06-612d568dd4eb,Submitted,scikit-learn__scikit-learn-14496,1.7.0,gpt-oss-120b-output,10,0.006805,1,mini-swe-agent-1,
f32c61bf-143d-446d-8b49-49ca76ae1dce,Submitted,scikit-learn__scikit-learn-14629,1.7.0,gpt-oss-120b-output,41,0.07976430000000001,0,mini-swe-agent-1,
47e9c040-8aec-4a3e-b246-2b014efcb7d7,Submitted,scikit-learn__scikit-learn-14710,1.7.0,gpt-oss-120b-output,11,0.013190299999999999,0,mini-swe-agent-1,
d86191c4-a40c-4b1a-b76d-242be93f1a3a,Submitted,scikit-learn__scikit-learn-14894,1.7.0,gpt-oss-120b-output,13,0.0180181,0,mini-swe-agent-1,
7cdbdb1c-6433-4511-ade3-26446509ed5e,Submitted,scikit-learn__scikit-learn-14983,1.7.0,gpt-oss-120b-output,24,0.0317074,0,mini-swe-agent-1,
e8e65415-e67d-4bfc-805c-1b157a98f73f,Submitted,scikit-learn__scikit-learn-15100,1.7.0,gpt-oss-120b-output,16,0.0128373,0,mini-swe-agent-1,
22e1b571-86cd-4e13-9946-e59ab89d087a,Submitted,scikit-learn__scikit-learn-25102,1.7.0,gpt-oss-120b-output,105,0.34751089999999996,0,mini-swe-agent-1,
78b767dc-afbf-43e5-bc75-5ff2f521f066,Submitted,scikit-learn__scikit-learn-25232,1.7.0,gpt-oss-120b-output,11,0.0180021,0,mini-swe-agent-1,
b94487af-449c-4117-a0b8-2bd88fb1f4ca,Submitted,scikit-learn__scikit-learn-25747,1.7.0,gpt-oss-120b-output,29,0.04970600000000001,0,mini-swe-agent-1,
43d3dc6c-9206-45b1-a739-420f840b65ab,Submitted,scikit-learn__scikit-learn-25931,1.7.0,gpt-oss-120b-output,23,0.031412,0,mini-swe-agent-1,
70c0c3b2-ab5e-4596-93be-96f992b3455a,Submitted,scikit-learn__scikit-learn-25973,1.7.0,gpt-oss-120b-output,19,0.023826800000000002,0,mini-swe-agent-1,
91cef9f8-3bee-4210-a9cd-27f43fe5aed4,Submitted,scikit-learn__scikit-learn-26194,1.7.0,gpt-oss-120b-output,9,0.006750899999999999,0,mini-swe-agent-1,
288845e7-8176-4b10-9796-e7944f28078c,Submitted,scikit-learn__scikit-learn-26323,1.7.0,gpt-oss-120b-output,22,0.0360227,0,mini-swe-agent-1,
820bc427-36a9-44d7-ae23-c8959712685d,Submitted,scikit-learn__scikit-learn-9288,1.7.0,gpt-oss-120b-output,9,0.0092747,1,mini-swe-agent-1,
2506125f-4245-48c5-954d-ccc61143d92c,APIError,sphinx-doc__sphinx-10323,1.7.0,gpt-oss-120b-output,72,0.3781293000000001,0,mini-swe-agent-1,
d0d0a82f-c3d8-455b-8e91-0642b5d09809,Submitted,sphinx-doc__sphinx-10435,1.7.0,gpt-oss-120b-output,59,0.1357691,0,mini-swe-agent-1,
90a69046-b26e-4d25-a678-a53e9cc5a236,Submitted,sphinx-doc__sphinx-10449,1.7.0,gpt-oss-120b-output,17,0.026487899999999998,0,mini-swe-agent-1,
f0b940d7-94ca-425b-acfc-80964b44bbe0,Submitted,sphinx-doc__sphinx-10466,1.7.0,gpt-oss-120b-output,64,0.35123840000000006,1,mini-swe-agent-1,
3fb0f106-f633-493d-aca7-3ce9b70e6a18,Submitted,sphinx-doc__sphinx-10614,1.7.0,gpt-oss-120b-output,13,0.0157232,0,mini-swe-agent-1,
107c9feb-034b-4fdc-9e2b-906d45453289,Submitted,sphinx-doc__sphinx-10673,1.7.0,gpt-oss-120b-output,10,0.009680399999999999,0,mini-swe-agent-1,
062c4f08-4465-4ba1-a9d3-012b32a8c561,Submitted,sphinx-doc__sphinx-11445,1.7.0,gpt-oss-120b-output,77,0.30969520000000006,0,mini-swe-agent-1,
d3babd1a-6264-48ca-a68a-9a394d106cdf,Submitted,sphinx-doc__sphinx-11510,1.7.0,gpt-oss-120b-output,36,0.05631359999999999,0,mini-swe-agent-1,
a2d63758-296a-42ad-b449-3ceb67724a55,Submitted,sphinx-doc__sphinx-7440,1.7.0,gpt-oss-120b-output,20,0.0172538,0,mini-swe-agent-1,
cd7ee232-0e14-40da-9357-241eda8b894e,Submitted,sphinx-doc__sphinx-7454,1.7.0,gpt-oss-120b-output,62,0.1486561,0,mini-swe-agent-1,
39379f12-9515-4d7a-b066-01c155bcd9ec,Submitted,sphinx-doc__sphinx-7462,1.7.0,gpt-oss-120b-output,25,0.03859039999999999,0,mini-swe-agent-1,
dff79a67-4e76-4e8c-ae8e-6c3b02907da3,Submitted,sphinx-doc__sphinx-7590,1.7.0,gpt-oss-120b-output,24,0.03465909999999999,0,mini-swe-agent-1,
a3cf78e5-43f2-4ca1-85e5-72fe34f023c0,Submitted,sphinx-doc__sphinx-7748,1.7.0,gpt-oss-120b-output,122,0.5623706999999998,0,mini-swe-agent-1,
32a25a84-f799-4a3e-a5e7-70ef8fa7bbeb,Submitted,sphinx-doc__sphinx-7757,1.7.0,gpt-oss-120b-output,38,0.09251129999999999,0,mini-swe-agent-1,
6318c088-e4be-483b-ad9c-6a5711240d5d,Submitted,sphinx-doc__sphinx-7889,1.7.0,gpt-oss-120b-output,137,0.7182443999999999,0,mini-swe-agent-1,
265bddc1-7a22-4724-922d-d8adcd02da0d,Submitted,sphinx-doc__sphinx-7910,1.7.0,gpt-oss-120b-output,24,0.024845499999999996,1,mini-swe-agent-1,
60d31fdb-a6ce-44d7-b1ee-3ad9fb5c8d39,Submitted,sphinx-doc__sphinx-7985,1.7.0,gpt-oss-120b-output,12,0.017715,0,mini-swe-agent-1,
418a3c10-4f29-43c0-9488-468e5dacea50,Submitted,sphinx-doc__sphinx-8035,1.7.0,gpt-oss-120b-output,62,0.12082889999999999,0,mini-swe-agent-1,
67003ad1-2e2f-4e82-ac53-82df8ab1daf8,Submitted,sphinx-doc__sphinx-8056,1.7.0,gpt-oss-120b-output,169,0.9752096000000001,0,mini-swe-agent-1,
96525372-8156-42e1-b740-74b219efc7ce,Submitted,sphinx-doc__sphinx-8120,1.7.0,gpt-oss-120b-output,12,0.0166775,0,mini-swe-agent-1,
1d6e671e-a91c-4d28-b001-754777e8db4d,Submitted,sphinx-doc__sphinx-8265,1.7.0,gpt-oss-120b-output,26,0.0405743,0,mini-swe-agent-1,
72029cef-b7e4-43e9-962c-83d63c590225,Submitted,sphinx-doc__sphinx-8269,1.7.0,gpt-oss-120b-output,42,0.11296389999999998,0,mini-swe-agent-1,
036b97a2-a2c9-4f47-a19b-d6a0cdf74d13,Submitted,sphinx-doc__sphinx-8459,1.7.0,gpt-oss-120b-output,23,0.0299994,0,mini-swe-agent-1,
1cb38f45-abe5-4819-a311-d50af62d5736,Submitted,sphinx-doc__sphinx-8475,1.7.0,gpt-oss-120b-output,86,0.25020469999999995,0,mini-swe-agent-1,
aaee3c06-ea12-499f-8126-afaf4e9b5d6d,Submitted,sphinx-doc__sphinx-8548,1.7.0,gpt-oss-120b-output,92,0.2795551999999999,0,mini-swe-agent-1,
34b37cc8-df29-4043-88b0-859cc22fcfec,Submitted,sphinx-doc__sphinx-8551,1.7.0,gpt-oss-120b-output,25,0.04270650000000001,0,mini-swe-agent-1,
64f32445-957b-4cbc-b498-f19f3e917356,Submitted,sphinx-doc__sphinx-8593,1.7.0,gpt-oss-120b-output,6,0.0063762,0,mini-swe-agent-1,
7e935bc7-9aa7-41bc-9143-a92789714749,Submitted,sphinx-doc__sphinx-8595,1.7.0,gpt-oss-120b-output,39,0.09278469999999998,0,mini-swe-agent-1,
25763b5d-ed5c-4128-94c7-ea5389a62652,APIError,sphinx-doc__sphinx-8621,1.7.0,gpt-oss-120b-output,41,0.065828,0,mini-swe-agent-1,
771c3884-8b0e-4a41-8a6d-e785636070e8,Submitted,sphinx-doc__sphinx-8638,1.7.0,gpt-oss-120b-output,22,0.034212299999999994,0,mini-swe-agent-1,
897ed26c-474b-4caa-ae17-09f87c9fbc22,Submitted,sphinx-doc__sphinx-8721,1.7.0,gpt-oss-120b-output,18,0.020754899999999993,0,mini-swe-agent-1,
2cbed589-281c-47ee-9f1f-d00f0e42c787,Submitted,sphinx-doc__sphinx-9229,1.7.0,gpt-oss-120b-output,12,0.018812199999999998,0,mini-swe-agent-1,
61a7c1fd-3e1d-4145-95a8-f1f837ddab41,Submitted,sphinx-doc__sphinx-9230,1.7.0,gpt-oss-120b-output,14,0.0202653,0,mini-swe-agent-1,
68754613-2f88-4e2c-8a70-9977b80f6602,Submitted,sphinx-doc__sphinx-9258,1.7.0,gpt-oss-120b-output,8,0.0084619,0,mini-swe-agent-1,
46c6f3bb-2a2a-4c22-8f3d-ae552d6591d1,Submitted,sphinx-doc__sphinx-9281,1.7.0,gpt-oss-120b-output,13,0.0202006,0,mini-swe-agent-1,
d6d84df9-1d2f-4094-b44b-ac7b9e56aa96,Submitted,sphinx-doc__sphinx-9320,1.7.0,gpt-oss-120b-output,10,0.0170407,0,mini-swe-agent-1,
76a6f986-ee6c-4a42-aae6-9c7891b85f03,Submitted,sphinx-doc__sphinx-9367,1.7.0,gpt-oss-120b-output,5,0.004441499999999999,0,mini-swe-agent-1,
0ba7394e-67d9-4ca8-9e37-5874ba8b8c2b,Submitted,sphinx-doc__sphinx-9461,1.7.0,gpt-oss-120b-output,45,0.08279340000000003,0,mini-swe-agent-1,
1ec83cfb-e889-4ac7-8f7b-00b7c474a3fd,Submitted,sphinx-doc__sphinx-9591,1.7.0,gpt-oss-120b-output,23,0.0327383,0,mini-swe-agent-1,
a188dad2-a81b-42bc-bf34-2a349704395a,Submitted,sphinx-doc__sphinx-9602,1.7.0,gpt-oss-120b-output,10,0.0096358,0,mini-swe-agent-1,
85d4fccb-59d4-497a-8443-14ea3af6a476,Submitted,sphinx-doc__sphinx-9658,1.7.0,gpt-oss-120b-output,21,0.034224399999999995,0,mini-swe-agent-1,
1799cec6-4d1f-4f60-9355-ba5ca74d1c81,Submitted,sphinx-doc__sphinx-9673,1.7.0,gpt-oss-120b-output,44,0.09392720000000003,1,mini-swe-agent-1,
f8977549-810f-4745-80cb-8c68750bef99,Submitted,sphinx-doc__sphinx-9698,1.7.0,gpt-oss-120b-output,10,0.011648999999999998,1,mini-swe-agent-1,
d674df5c-13cf-4437-acbf-3061a16433a7,Submitted,sphinx-doc__sphinx-9711,1.7.0,gpt-oss-120b-output,44,0.08769539999999998,1,mini-swe-agent-1,
314eead8-5dc0-4240-948e-d86bc9a298da,Submitted,sympy__sympy-11618,1.7.0,gpt-oss-120b-output,30,0.0390864,0,mini-swe-agent-1,
463a5d25-3d1f-4c53-ac5e-9eb06c62e30e,Submitted,sympy__sympy-12096,1.7.0,gpt-oss-120b-output,8,0.0099144,0,mini-swe-agent-1,
6c4258ab-a288-4dba-baf1-46c2466d7ac5,Submitted,sympy__sympy-12419,1.7.0,gpt-oss-120b-output,2,0.0047339999999999995,0,mini-swe-agent-1,
d832f81d-e663-4bd0-89e9-c102289cb0f9,Submitted,sympy__sympy-12481,1.7.0,gpt-oss-120b-output,77,0.2623686,0,mini-swe-agent-1,
ecf72a48-167a-445e-b2b5-748a53c9951d,Submitted,sympy__sympy-12489,1.7.0,gpt-oss-120b-output,29,0.041251699999999995,0,mini-swe-agent-1,
77d1cca6-6ca1-4211-9752-e8af0528e830,Submitted,sympy__sympy-13031,1.7.0,gpt-oss-120b-output,84,0.24187769999999995,0,mini-swe-agent-1,
9682d75b-19e0-4be1-be85-fb98a97a180e,Submitted,sympy__sympy-13091,1.7.0,gpt-oss-120b-output,8,0.0047612999999999996,0,mini-swe-agent-1,
78d04ee6-a771-4ac1-adf8-f722ff0b23d1,Submitted,sympy__sympy-13372,1.7.0,gpt-oss-120b-output,22,0.030063,0,mini-swe-agent-1,
24ad2d7c-1556-4860-87f3-5ce946ae1cfb,Submitted,sympy__sympy-13480,1.7.0,gpt-oss-120b-output,9,0.0059121,1,mini-swe-agent-1,
66c42c4c-50f9-441b-8a0d-72782b602e6a,Submitted,sympy__sympy-13551,1.7.0,gpt-oss-120b-output,14,0.018199299999999998,0,mini-swe-agent-1,
93773667-bfcd-4481-9a75-3a7d37939d79,Submitted,sympy__sympy-13615,1.7.0,gpt-oss-120b-output,26,0.0414975,0,mini-swe-agent-1,
e033a50f-03bd-432e-bd24-4f651b6e8125,Submitted,sympy__sympy-13647,1.7.0,gpt-oss-120b-output,13,0.013558,0,mini-swe-agent-1,
465cf8d9-42eb-4511-b960-d535640571dd,Submitted,sympy__sympy-13757,1.7.0,gpt-oss-120b-output,27,0.035079099999999995,0,mini-swe-agent-1,
11541816-1505-44e6-89ec-2f2dda7fdbe9,Submitted,sympy__sympy-13798,1.7.0,gpt-oss-120b-output,21,0.0279641,0,mini-swe-agent-1,
ee14da4b-e824-41dd-bdcc-0014eec4625f,Submitted,sympy__sympy-13852,1.7.0,gpt-oss-120b-output,30,0.0475276,0,mini-swe-agent-1,
36b8e021-f43e-4e42-b7c3-a1cbe58cbe78,Submitted,sympy__sympy-13877,1.7.0,gpt-oss-120b-output,40,0.0934035,0,mini-swe-agent-1,
873c6d42-9570-4344-92f8-062a953c1ca3,Submitted,sympy__sympy-13878,1.7.0,gpt-oss-120b-output,68,0.173015,0,mini-swe-agent-1,
664cd3f9-931b-4b8f-a1f1-7fb740a65baa,Submitted,sympy__sympy-13974,1.7.0,gpt-oss-120b-output,24,0.030841499999999994,0,mini-swe-agent-1,
997c5fbd-0b22-4593-8143-79f43766f84e,Submitted,sympy__sympy-14248,1.7.0,gpt-oss-120b-output,49,0.09726199999999999,0,mini-swe-agent-1,
1d0f8674-77b4-4666-af0d-5ab53bdbe491,Submitted,sympy__sympy-14531,1.7.0,gpt-oss-120b-output,12,0.009870700000000001,0,mini-swe-agent-1,
2017720b-98c3-4ebc-a368-5da748973e76,Submitted,sympy__sympy-14711,1.7.0,gpt-oss-120b-output,25,0.03217069999999999,1,mini-swe-agent-1,
0465aa82-c614-4e4b-bb41-de99c06f1353,Submitted,sympy__sympy-14976,1.7.0,gpt-oss-120b-output,45,0.0898884,0,mini-swe-agent-1,
1859485d-2e5b-4dc9-9dbd-45457a252f00,Submitted,sympy__sympy-15017,1.7.0,gpt-oss-120b-output,14,0.009508599999999999,0,mini-swe-agent-1,
525a6047-a4c3-4f25-b1ad-e01a3ba1a504,Submitted,sympy__sympy-15345,1.7.0,gpt-oss-120b-output,34,0.04836030000000001,0,mini-swe-agent-1,
c574d369-1554-4e2a-81bd-6393fa0c841e,Submitted,sympy__sympy-15349,1.7.0,gpt-oss-120b-output,7,0.010502,0,mini-swe-agent-1,
f5f6e879-6e7f-4f32-b7cd-0fdd4860bc2e,Submitted,sympy__sympy-17318,1.7.0,gpt-oss-120b-output,20,0.030458000000000006,0,mini-swe-agent-1,
3d743293-7103-4b69-9f68-31e1608bf9ac,Submitted,sympy__sympy-17630,1.7.0,gpt-oss-120b-output,61,0.11726149999999995,0,mini-swe-agent-1,
d14eee1f-226c-44a5-81d9-0c64331cb3d1,Submitted,sympy__sympy-17655,1.7.0,gpt-oss-120b-output,17,0.024165100000000002,1,mini-swe-agent-1,
1145a0e9-b260-4074-89bd-5840b4b8a5f2,Submitted,sympy__sympy-18189,1.7.0,gpt-oss-120b-output,39,0.06807489999999998,1,mini-swe-agent-1,
8bff3c23-c7c6-486d-86b8-b104035dd2eb,Submitted,sympy__sympy-18199,1.7.0,gpt-oss-120b-output,21,0.018359999999999998,0,mini-swe-agent-1,
7b7fe15a-84d5-43c2-a0ad-f12d49092d52,Submitted,sympy__sympy-18211,1.7.0,gpt-oss-120b-output,8,0.010707099999999999,0,mini-swe-agent-1,
c8e3ce4d-b23b-49bb-84a3-4051e5877a58,Submitted,sympy__sympy-18698,1.7.0,gpt-oss-120b-output,72,0.1748413,0,mini-swe-agent-1,
38aa22b4-0c4b-4b2c-8d42-4a345f7ccba7,Submitted,sympy__sympy-18763,1.7.0,gpt-oss-120b-output,21,0.029312899999999996,0,mini-swe-agent-1,
53595b09-a78c-46c2-95f9-9d1d157e196b,Submitted,sympy__sympy-19040,1.7.0,gpt-oss-120b-output,18,0.0166417,0,mini-swe-agent-1,
93418421-211e-47c7-9451-d98de67d3e99,Submitted,sympy__sympy-19346,1.7.0,gpt-oss-120b-output,21,0.0398559,0,mini-swe-agent-1,
a99b6272-bf5d-43f7-9c9d-952bf3f56a26,Submitted,sympy__sympy-19495,1.7.0,gpt-oss-120b-output,15,0.0388527,0,mini-swe-agent-1,
ce6a1d95-6f9b-4f18-9780-77869011cf49,Submitted,sympy__sympy-19637,1.7.0,gpt-oss-120b-output,23,0.022851,1,mini-swe-agent-1,
5e48bd13-834d-4b95-9568-d73d8ac362c1,Submitted,sympy__sympy-19783,1.7.0,gpt-oss-120b-output,17,0.015543599999999998,0,mini-swe-agent-1,
5a0e55f3-88aa-4a5e-bf01-83423d93f1af,Submitted,sympy__sympy-19954,1.7.0,gpt-oss-120b-output,7,0.0085014,0,mini-swe-agent-1,
89ec7d89-333f-4d1d-9c70-aafc594678ac,Submitted,sympy__sympy-20154,1.7.0,gpt-oss-120b-output,23,0.022993299999999998,1,mini-swe-agent-1,
73edab1f-8036-405b-90c9-cfcbf0a89e11,Submitted,sympy__sympy-20428,1.7.0,,69,0.16797540000000005,unknown,mini-swe-agent-1,
af8820fe-d3d4-401b-bf8a-4de3f6cadd09,Submitted,sympy__sympy-20438,1.7.0,gpt-oss-120b-output,51,0.10348000000000003,0,mini-swe-agent-1,
2046e527-ae49-42d5-b795-dd04c507c7d2,Submitted,sympy__sympy-20590,1.7.0,gpt-oss-120b-output,13,0.0151751,0,mini-swe-agent-1,
c33d2a33-3949-4ab0-9e90-b01ccb9239ef,Submitted,sympy__sympy-20801,1.7.0,gpt-oss-120b-output,20,0.019469199999999996,0,mini-swe-agent-1,
cd356606-2f17-425e-a13c-e49a05bc7eea,Submitted,sympy__sympy-20916,1.7.0,gpt-oss-120b-output,35,0.0590416,0,mini-swe-agent-1,
b345b339-433a-45d7-b997-dfc64abd2c1d,Submitted,sympy__sympy-21379,1.7.0,gpt-oss-120b-output,8,0.006835599999999999,0,mini-swe-agent-1,
97372a37-2cf3-49b1-8cd7-92566ba49a04,Submitted,sympy__sympy-21596,1.7.0,gpt-oss-120b-output,20,0.023660099999999996,0,mini-swe-agent-1,
c1012d3b-9a51-4787-b674-f382207ad232,Submitted,sympy__sympy-21612,1.7.0,gpt-oss-120b-output,3,0.0053707999999999985,0,mini-swe-agent-1,
025ec598-6058-4c25-bedf-0489efc4f703,Submitted,sympy__sympy-21847,1.7.0,gpt-oss-120b-output,80,0.20071659999999997,0,mini-swe-agent-1,
467e9bc0-8286-49ba-9561-b5d6666f188e,Submitted,sympy__sympy-21930,1.7.0,gpt-oss-120b-output,12,0.018788,0,mini-swe-agent-1,
3f6f8b88-636f-4770-83ae-daf08e4de3c5,Submitted,sympy__sympy-22080,1.7.0,gpt-oss-120b-output,32,0.0490026,0,mini-swe-agent-1,
1f091a31-94f0-4424-bb56-b1b88c75ea76,Submitted,sympy__sympy-22456,1.7.0,gpt-oss-120b-output,16,0.014869599999999998,1,mini-swe-agent-1,
88e085c9-479e-45cf-82d7-c2a23b58a21a,Submitted,sympy__sympy-22714,1.7.0,gpt-oss-120b-output,13,0.015746700000000002,0,mini-swe-agent-1,
5c2975fc-bdad-4a18-af56-ced5a497ce2d,Submitted,sympy__sympy-22914,1.7.0,gpt-oss-120b-output,5,0.0048461,0,mini-swe-agent-1,
b4e1c4ea-546b-4765-a75a-3324c71459a3,Submitted,sympy__sympy-23262,1.7.0,gpt-oss-120b-output,162,0.6803867999999996,0,mini-swe-agent-1,
3300cfef-d396-45ba-a9c2-f8159afb6397,Submitted,sympy__sympy-23413,1.7.0,gpt-oss-120b-output,5,0.0039024,0,mini-swe-agent-1,
e5130fd4-0854-4773-9d18-ad1a338343cb,Submitted,sympy__sympy-23534,1.7.0,gpt-oss-120b-output,48,0.1185761,1,mini-swe-agent-1,
dfc0ea1d-ca18-44d2-b10b-861cfd71a247,Submitted,sympy__sympy-23824,1.7.0,gpt-oss-120b-output,12,0.0114498,1,mini-swe-agent-1,
