agent_run_id,metadata.scores.resolved,metadata.scores,metadata.instance_id,metadata.model_name_or_path
a2c56c3a-5dc5-4db7-8918-99f9b77d15f9,1,"{""resolved"":1}",sympy__sympy-19495,20250802_mini-v1.0.0_claude-4-opus-20250514
c3ffba06-abe2-4564-a5c6-24b29b7c64fd,1,"{""resolved"":1}",sympy__sympy-19637,20250802_mini-v1.0.0_claude-4-opus-20250514
7428968b-cbf4-4016-886e-8cbdc050b785,1,"{""resolved"":1}",sympy__sympy-19783,20250802_mini-v1.0.0_claude-4-opus-20250514
77d2d356-e3ae-4c68-b8db-24cf1691f697,1,"{""resolved"":1}",sympy__sympy-19954,20250802_mini-v1.0.0_claude-4-opus-20250514
7e2ffc7f-daad-4d7d-a852-b74f80937785,1,"{""resolved"":1}",sympy__sympy-20154,20250802_mini-v1.0.0_claude-4-opus-20250514
2792826c-f5f6-47b1-8b1b-128ba8df8617,0,"{""resolved"":0}",sympy__sympy-20428,20250802_mini-v1.0.0_claude-4-opus-20250514
87a942bf-2c67-4514-a0d0-037f93793492,0,"{""resolved"":0}",sympy__sympy-20438,20250802_mini-v1.0.0_claude-4-opus-20250514
7beb1bbe-adc4-4471-9da7-b1588d2fc1b7,1,"{""resolved"":1}",sympy__sympy-20590,20250802_mini-v1.0.0_claude-4-opus-20250514
832898d5-0ec3-4e91-b2fe-565b328cc554,1,"{""resolved"":1}",sympy__sympy-20801,20250802_mini-v1.0.0_claude-4-opus-20250514
e3f53697-264b-4507-ad03-4ba674df0f1d,1,"{""resolved"":1}",sympy__sympy-20916,20250802_mini-v1.0.0_claude-4-opus-20250514
2f4de973-bce4-4c88-b94d-7e6305ff2029,1,"{""resolved"":1}",sympy__sympy-21379,20250802_mini-v1.0.0_claude-4-opus-20250514
9cdb1d14-1e90-448b-b06d-7fe0cdbf304e,0,"{""resolved"":0}",sympy__sympy-21596,20250802_mini-v1.0.0_claude-4-opus-20250514
a7fabd18-8777-423b-a8b4-1ee662509ce0,0,"{""resolved"":0}",sympy__sympy-21612,20250802_mini-v1.0.0_claude-4-opus-20250514
2c036948-b60a-4e89-93bb-b4cff864661a,1,"{""resolved"":1}",sympy__sympy-21847,20250802_mini-v1.0.0_claude-4-opus-20250514
045776b5-2a4b-474a-b057-d9684227dc6b,0,"{""resolved"":0}",sympy__sympy-21930,20250802_mini-v1.0.0_claude-4-opus-20250514
6ea19518-e793-4efe-9cc8-2226c6d22191,0,"{""resolved"":0}",sympy__sympy-22080,20250802_mini-v1.0.0_claude-4-opus-20250514
707d4fe9-be90-46b7-b332-ae96c9434f94,1,"{""resolved"":1}",sympy__sympy-22456,20250802_mini-v1.0.0_claude-4-opus-20250514
1785335c-aeb5-4a86-a43f-470a209cbf1d,1,"{""resolved"":1}",sympy__sympy-22714,20250802_mini-v1.0.0_claude-4-opus-20250514
463e47e1-d8ea-4a72-a1ac-0be8a1d5847c,1,"{""resolved"":1}",sympy__sympy-22914,20250802_mini-v1.0.0_claude-4-opus-20250514
b68c9eec-b415-4200-a74a-31fa12a713b9,1,"{""resolved"":1}",sympy__sympy-23262,20250802_mini-v1.0.0_claude-4-opus-20250514
7ecfbe1c-257d-4de7-ab33-8726508bb7bf,0,"{""resolved"":0}",sympy__sympy-23413,20250802_mini-v1.0.0_claude-4-opus-20250514
73be04a2-2b2d-4d01-ad89-1cdf60f1f522,1,"{""resolved"":1}",sympy__sympy-23534,20250802_mini-v1.0.0_claude-4-opus-20250514
53b5c798-d5f1-4719-a9ef-b29350545936,1,"{""resolved"":1}",sympy__sympy-23824,20250802_mini-v1.0.0_claude-4-opus-20250514
b377a986-1127-4203-ad1f-72ef2429c0aa,0,"{""resolved"":0}",sympy__sympy-23950,20250802_mini-v1.0.0_claude-4-opus-20250514
8c024314-45a2-4154-b066-f5d2d1aea76b,1,"{""resolved"":1}",sympy__sympy-24066,20250802_mini-v1.0.0_claude-4-opus-20250514
8f51516e-91d5-48b9-a2e2-f732f5f64e3e,1,"{""resolved"":1}",sympy__sympy-24213,20250802_mini-v1.0.0_claude-4-opus-20250514
612e1eab-3b22-4f69-8871-8839bc0cfb8f,1,"{""resolved"":1}",sympy__sympy-24443,20250802_mini-v1.0.0_claude-4-opus-20250514
21971b75-1af9-48d8-a640-f95eca3bae31,1,"{""resolved"":1}",sympy__sympy-24539,20250802_mini-v1.0.0_claude-4-opus-20250514
b331a01f-c4b9-4815-9bcb-567a83bb3a62,1,"{""resolved"":1}",sympy__sympy-24562,20250802_mini-v1.0.0_claude-4-opus-20250514
b06ad0e7-1cf2-4aec-a00d-a8dc3b022f93,1,"{""resolved"":1}",sympy__sympy-24661,20250802_mini-v1.0.0_claude-4-opus-20250514
e0c20ebf-52d3-4a6f-b042-e7734e90cb14,1,"{""resolved"":1}",sphinx-doc__sphinx-10673,20250802_mini-v1.0.0_claude-4-opus-20250514
62581153-e738-42fa-b150-100d57df7d16,1,"{""resolved"":1}",sphinx-doc__sphinx-11445,20250802_mini-v1.0.0_claude-4-opus-20250514
25517a11-1bcb-485f-a13c-c7a6118ccd06,0,"{""resolved"":0}",sphinx-doc__sphinx-11510,20250802_mini-v1.0.0_claude-4-opus-20250514
e41aad1e-60a2-488e-a401-aed1b728bec2,1,"{""resolved"":1}",sphinx-doc__sphinx-7440,20250802_mini-v1.0.0_claude-4-opus-20250514
c4f43796-9009-4cd7-a595-36e1d9f3f89a,0,"{""resolved"":0}",sphinx-doc__sphinx-7454,20250802_mini-v1.0.0_claude-4-opus-20250514
f9ef6c80-0def-42f2-9fd8-781100645cd7,0,"{""resolved"":0}",sphinx-doc__sphinx-7462,20250802_mini-v1.0.0_claude-4-opus-20250514
38eb0be4-d5df-468c-a33e-2e41aa11a2d6,0,"{""resolved"":0}",sphinx-doc__sphinx-7590,20250802_mini-v1.0.0_claude-4-opus-20250514
60b7281c-5bb4-40e2-96c5-b2f309d80b4f,0,"{""resolved"":0}",sphinx-doc__sphinx-7748,20250802_mini-v1.0.0_claude-4-opus-20250514
a71bf434-714e-4a25-87e5-d90b053c9379,1,"{""resolved"":1}",sphinx-doc__sphinx-7757,20250802_mini-v1.0.0_claude-4-opus-20250514
aec94624-99b6-4828-8ae3-be19a9451fc7,1,"{""resolved"":1}",sphinx-doc__sphinx-7889,20250802_mini-v1.0.0_claude-4-opus-20250514
a9bada9d-9891-47be-a393-2dfd6147fbf1,1,"{""resolved"":1}",sphinx-doc__sphinx-7910,20250802_mini-v1.0.0_claude-4-opus-20250514
bcd38efc-7472-4d44-8314-eb81d414744c,0,"{""resolved"":0}",sphinx-doc__sphinx-7985,20250802_mini-v1.0.0_claude-4-opus-20250514
bacc1f4c-a87e-46f0-8e82-33592bf17625,1,"{""resolved"":1}",sphinx-doc__sphinx-8035,20250802_mini-v1.0.0_claude-4-opus-20250514
a16c79b9-4524-4dc6-9951-f5587b6ea221,0,"{""resolved"":0}",sphinx-doc__sphinx-8056,20250802_mini-v1.0.0_claude-4-opus-20250514
a96b50e7-8b5f-458f-bb94-8c3c5030b492,0,"{""resolved"":0}",sphinx-doc__sphinx-9602,20250802_mini-v1.0.0_claude-4-opus-20250514
3a0a908a-5770-41b5-84fa-503c7cab8cb2,1,"{""resolved"":1}",sphinx-doc__sphinx-9658,20250802_mini-v1.0.0_claude-4-opus-20250514
0b531d4c-239d-431d-9e55-6c1548ee4dad,1,"{""resolved"":1}",sphinx-doc__sphinx-9673,20250802_mini-v1.0.0_claude-4-opus-20250514
090c62ca-0ce9-47f4-a3f7-9bdf5e4e30e3,1,"{""resolved"":1}",sphinx-doc__sphinx-9698,20250802_mini-v1.0.0_claude-4-opus-20250514
fc2117a0-0cfa-49dc-9a13-9f3b6de03736,1,"{""resolved"":1}",sphinx-doc__sphinx-9711,20250802_mini-v1.0.0_claude-4-opus-20250514
f34ea7cb-0a38-4710-914f-385aae581e9b,1,"{""resolved"":1}",sympy__sympy-11618,20250802_mini-v1.0.0_claude-4-opus-20250514
c28d7938-bd28-4c33-abc3-0be28c910e18,1,"{""resolved"":1}",sympy__sympy-12096,20250802_mini-v1.0.0_claude-4-opus-20250514
8e7b2123-41d0-4c58-bc81-8e02e78a1c09,0,"{""resolved"":0}",sympy__sympy-12419,20250802_mini-v1.0.0_claude-4-opus-20250514
cfcf34d3-309b-4737-a937-8557a283abc4,1,"{""resolved"":1}",sympy__sympy-12481,20250802_mini-v1.0.0_claude-4-opus-20250514
db75bd78-82ef-47fb-a6cb-33ec57d93a8b,1,"{""resolved"":1}",sympy__sympy-12489,20250802_mini-v1.0.0_claude-4-opus-20250514
e40e2973-f450-4052-948e-ba5a77789cba,1,"{""resolved"":1}",sympy__sympy-13031,20250802_mini-v1.0.0_claude-4-opus-20250514
e2f8ad59-b93b-44bd-b180-062aa218ed06,0,"{""resolved"":0}",sympy__sympy-13091,20250802_mini-v1.0.0_claude-4-opus-20250514
03697a6b-1413-42c9-bb4e-d9d2ad4178c0,1,"{""resolved"":1}",sympy__sympy-13372,20250802_mini-v1.0.0_claude-4-opus-20250514
afc872cc-4f01-40ad-825e-cf03e3111b41,1,"{""resolved"":1}",sympy__sympy-13480,20250802_mini-v1.0.0_claude-4-opus-20250514
dc8b4c44-1ec6-47a2-930a-8e6abe9e55eb,1,"{""resolved"":1}",sympy__sympy-13551,20250802_mini-v1.0.0_claude-4-opus-20250514
e42cbd66-1e40-4038-9684-052d86c87bf7,0,"{""resolved"":0}",sympy__sympy-13615,20250802_mini-v1.0.0_claude-4-opus-20250514
e89bfaa5-01ca-4920-9135-e1eeedfd38e8,1,"{""resolved"":1}",sympy__sympy-13647,20250802_mini-v1.0.0_claude-4-opus-20250514
2496f4bd-de2c-4348-a899-b16a0cdba0f1,1,"{""resolved"":1}",sympy__sympy-13757,20250802_mini-v1.0.0_claude-4-opus-20250514
40a3bc1b-f274-40cc-a153-94ada77ed183,0,"{""resolved"":0}",sympy__sympy-13798,20250802_mini-v1.0.0_claude-4-opus-20250514
1e7bce9c-3098-416b-bf20-dbc10c8a16fe,0,"{""resolved"":0}",sympy__sympy-13852,20250802_mini-v1.0.0_claude-4-opus-20250514
b8298694-3df4-44d0-ac4e-009e81399fca,0,"{""resolved"":0}",sympy__sympy-13877,20250802_mini-v1.0.0_claude-4-opus-20250514
ad546f3f-6fc3-474d-9301-de71856fe0aa,1,"{""resolved"":1}",sympy__sympy-13878,20250802_mini-v1.0.0_claude-4-opus-20250514
571fe527-328c-4321-a041-806ac8ee1c56,0,"{""resolved"":0}",sympy__sympy-13974,20250802_mini-v1.0.0_claude-4-opus-20250514
de36da2a-1c64-45cb-b001-36bd4688d84a,0,"{""resolved"":0}",sympy__sympy-14248,20250802_mini-v1.0.0_claude-4-opus-20250514
70a24b61-13f8-45ee-8dbf-859b28663f29,1,"{""resolved"":1}",sympy__sympy-14531,20250802_mini-v1.0.0_claude-4-opus-20250514
9d09b258-d4da-4bbb-9335-1f80dc604888,1,"{""resolved"":1}",sympy__sympy-14711,20250802_mini-v1.0.0_claude-4-opus-20250514
de4be628-e8bd-4ff7-b987-c4737f27ff46,1,"{""resolved"":1}",sympy__sympy-14976,20250802_mini-v1.0.0_claude-4-opus-20250514
32358f88-d55d-43c1-b2aa-90d84dea2d4e,1,"{""resolved"":1}",sympy__sympy-15017,20250802_mini-v1.0.0_claude-4-opus-20250514
1d7e968a-b146-4114-8ef7-eae4827490b7,1,"{""resolved"":1}",sympy__sympy-15345,20250802_mini-v1.0.0_claude-4-opus-20250514
55dfad4e-46fe-4614-bdab-7432ca56f18e,1,"{""resolved"":1}",sympy__sympy-15349,20250802_mini-v1.0.0_claude-4-opus-20250514
fa3213ce-1f7e-4a34-b9d4-07a1ec1f1f5f,1,"{""resolved"":1}",scikit-learn__scikit-learn-14496,20250802_mini-v1.0.0_claude-4-opus-20250514
8e6f088d-16f3-4616-a71e-58e37ec20008,0,"{""resolved"":0}",scikit-learn__scikit-learn-14629,20250802_mini-v1.0.0_claude-4-opus-20250514
46327009-fd9d-486c-a759-6956938c7092,1,"{""resolved"":1}",scikit-learn__scikit-learn-14710,20250802_mini-v1.0.0_claude-4-opus-20250514
4b73efd7-4abd-433f-8287-54313c7f8b1b,1,"{""resolved"":1}",scikit-learn__scikit-learn-14894,20250802_mini-v1.0.0_claude-4-opus-20250514
6f8c6f20-3c63-4a21-94f7-6339acc55f28,1,"{""resolved"":1}",scikit-learn__scikit-learn-14983,20250802_mini-v1.0.0_claude-4-opus-20250514
f07f3b31-80c4-4b7f-b0f4-9b068b875dfa,1,"{""resolved"":1}",scikit-learn__scikit-learn-15100,20250802_mini-v1.0.0_claude-4-opus-20250514
5f46400c-8c1d-4f6e-ba8f-cda0a6dec016,1,"{""resolved"":1}",scikit-learn__scikit-learn-25102,20250802_mini-v1.0.0_claude-4-opus-20250514
71f66eac-f364-4d99-8c54-6d1f2901dbd3,1,"{""resolved"":1}",scikit-learn__scikit-learn-25232,20250802_mini-v1.0.0_claude-4-opus-20250514
636b77f6-2726-43eb-a273-1c3f8808253c,0,"{""resolved"":0}",scikit-learn__scikit-learn-25747,20250802_mini-v1.0.0_claude-4-opus-20250514
7bc95532-a88a-4857-8c4d-b309132aacf0,1,"{""resolved"":1}",scikit-learn__scikit-learn-25931,20250802_mini-v1.0.0_claude-4-opus-20250514
b3350b38-e442-4117-8804-3d6391f942b0,1,"{""resolved"":1}",scikit-learn__scikit-learn-25973,20250802_mini-v1.0.0_claude-4-opus-20250514
7ff2eca6-ebde-4ef4-b49f-b75d7f1e7d9d,0,"{""resolved"":0}",scikit-learn__scikit-learn-26194,20250802_mini-v1.0.0_claude-4-opus-20250514
06aff081-08de-4e34-9d63-9b97c4ae4d61,1,"{""resolved"":1}",scikit-learn__scikit-learn-26323,20250802_mini-v1.0.0_claude-4-opus-20250514
b6032591-e7e5-4be6-b989-885c42fc5899,1,"{""resolved"":1}",scikit-learn__scikit-learn-9288,20250802_mini-v1.0.0_claude-4-opus-20250514
7de4bf71-ded6-457d-9f01-f207e44d927e,1,"{""resolved"":1}",sphinx-doc__sphinx-10323,20250802_mini-v1.0.0_claude-4-opus-20250514
e9ca07e6-eefb-489d-abc4-edfb19b4802a,0,"{""resolved"":0}",sphinx-doc__sphinx-10435,20250802_mini-v1.0.0_claude-4-opus-20250514
5770172b-fcad-4d3f-a937-4a4a3024b759,1,"{""resolved"":1}",sphinx-doc__sphinx-10449,20250802_mini-v1.0.0_claude-4-opus-20250514
4f329d87-43c9-435f-bf35-7f1a533cbce8,1,"{""resolved"":1}",sphinx-doc__sphinx-10466,20250802_mini-v1.0.0_claude-4-opus-20250514
ffff7ac0-a177-4d51-aab7-3976c3637540,0,"{""resolved"":0}",sphinx-doc__sphinx-10614,20250802_mini-v1.0.0_claude-4-opus-20250514
ed791235-f073-4c06-aca3-3e19076efd4b,1,"{""resolved"":1}",sphinx-doc__sphinx-8120,20250802_mini-v1.0.0_claude-4-opus-20250514
c2e7734c-1446-47f2-a91d-7edbb7b5d2ff,0,"{""resolved"":0}",sphinx-doc__sphinx-8265,20250802_mini-v1.0.0_claude-4-opus-20250514
3ed404e8-9ad7-4dde-a5c4-821616f42941,1,"{""resolved"":1}",sphinx-doc__sphinx-8269,20250802_mini-v1.0.0_claude-4-opus-20250514
f72c8381-41e8-49c7-bd13-23afe4e50710,1,"{""resolved"":1}",sphinx-doc__sphinx-8459,20250802_mini-v1.0.0_claude-4-opus-20250514
6c8a69c8-b089-442b-a434-607507e3207a,1,"{""resolved"":1}",sphinx-doc__sphinx-8475,20250802_mini-v1.0.0_claude-4-opus-20250514
ab3ee8f4-4095-4b30-875c-4b65205dcba2,0,"{""resolved"":0}",sphinx-doc__sphinx-8548,20250802_mini-v1.0.0_claude-4-opus-20250514
ebd7f1e8-83d0-42b8-bb24-703b52fc4c1f,0,"{""resolved"":0}",sphinx-doc__sphinx-8551,20250802_mini-v1.0.0_claude-4-opus-20250514
988f9579-c13e-499c-9813-aa551145cf54,1,"{""resolved"":1}",sphinx-doc__sphinx-8593,20250802_mini-v1.0.0_claude-4-opus-20250514
b4bf469e-1b05-413b-baaa-00e73722611b,1,"{""resolved"":1}",sphinx-doc__sphinx-8595,20250802_mini-v1.0.0_claude-4-opus-20250514
060ac46b-634b-45f1-8225-f3f3af48a615,1,"{""resolved"":1}",sphinx-doc__sphinx-8621,20250802_mini-v1.0.0_claude-4-opus-20250514
c1fc922a-ad3f-4cc3-8e47-0dd264fc14ec,0,"{""resolved"":0}",sphinx-doc__sphinx-8638,20250802_mini-v1.0.0_claude-4-opus-20250514
bea97087-2d16-4fad-88fe-53ec09b7471a,1,"{""resolved"":1}",sphinx-doc__sphinx-8721,20250802_mini-v1.0.0_claude-4-opus-20250514
28030814-c714-48aa-b4a6-b95d82293572,0,"{""resolved"":0}",sphinx-doc__sphinx-9229,20250802_mini-v1.0.0_claude-4-opus-20250514
df373c83-92a7-4ef3-8d55-1b4bf0ff5f5c,1,"{""resolved"":1}",sphinx-doc__sphinx-9230,20250802_mini-v1.0.0_claude-4-opus-20250514
ff8c4abb-28ae-485a-90f2-572050f342fb,0,"{""resolved"":0}",sphinx-doc__sphinx-9258,20250802_mini-v1.0.0_claude-4-opus-20250514
3d74884c-bf77-4e7a-812f-e291b0c724cc,1,"{""resolved"":1}",sphinx-doc__sphinx-9281,20250802_mini-v1.0.0_claude-4-opus-20250514
08c12d2c-cfdd-4c39-9856-183de4fecc1e,1,"{""resolved"":1}",sphinx-doc__sphinx-9320,20250802_mini-v1.0.0_claude-4-opus-20250514
7ca07eec-5e57-4273-8fc5-366471d51459,1,"{""resolved"":1}",sphinx-doc__sphinx-9367,20250802_mini-v1.0.0_claude-4-opus-20250514
86b1c5ac-50e5-416f-a2da-fb0d09de2912,0,"{""resolved"":0}",sphinx-doc__sphinx-9461,20250802_mini-v1.0.0_claude-4-opus-20250514
0ee364bc-0c60-4fe3-a0c7-b78607bf17ce,1,"{""resolved"":1}",sphinx-doc__sphinx-9591,20250802_mini-v1.0.0_claude-4-opus-20250514
21dc0be9-988e-48f2-a31a-49a279b1293a,0,"{""resolved"":0}",sympy__sympy-15599,20250802_mini-v1.0.0_claude-4-opus-20250514
bf93d9d3-a381-40b5-bf54-494f47cd0437,0,"{""resolved"":0}",sympy__sympy-15809,20250802_mini-v1.0.0_claude-4-opus-20250514
faeda6a0-59b3-44bc-8d4b-0dafa485976c,0,"{""resolved"":0}",sympy__sympy-15875,20250802_mini-v1.0.0_claude-4-opus-20250514
246a0f80-7247-41e7-a355-fba30abf354a,0,"{""resolved"":0}",sympy__sympy-15976,20250802_mini-v1.0.0_claude-4-opus-20250514
f215fff2-8e99-4e2b-b853-6572d562b6df,1,"{""resolved"":1}",sympy__sympy-16450,20250802_mini-v1.0.0_claude-4-opus-20250514
e16afa02-bac4-4b9b-bdc8-cfe46c040a2f,0,"{""resolved"":0}",sympy__sympy-16597,20250802_mini-v1.0.0_claude-4-opus-20250514
64b8cdb1-e427-4929-a3fa-c24f8e5e1fc8,1,"{""resolved"":1}",sympy__sympy-16766,20250802_mini-v1.0.0_claude-4-opus-20250514
6c0746e2-b5b9-40d4-9157-d9d3ac1100ed,1,"{""resolved"":1}",sympy__sympy-16792,20250802_mini-v1.0.0_claude-4-opus-20250514
ceb68bc8-22fa-4371-9757-fcfb38377943,1,"{""resolved"":1}",sympy__sympy-16886,20250802_mini-v1.0.0_claude-4-opus-20250514
1270c535-3ab9-4c2c-9162-c11f2a3054ed,1,"{""resolved"":1}",sympy__sympy-17139,20250802_mini-v1.0.0_claude-4-opus-20250514
ef09070b-8410-4741-a0bc-983a289e975c,0,"{""resolved"":0}",sympy__sympy-17318,20250802_mini-v1.0.0_claude-4-opus-20250514
2b9cf909-8158-434c-91d2-818604516706,0,"{""resolved"":0}",sympy__sympy-17630,20250802_mini-v1.0.0_claude-4-opus-20250514
847fca02-81c8-4dd5-95c2-dce9a564b840,1,"{""resolved"":1}",sympy__sympy-17655,20250802_mini-v1.0.0_claude-4-opus-20250514
6a708a09-6f27-4084-970b-0f957ec65401,1,"{""resolved"":1}",sympy__sympy-18189,20250802_mini-v1.0.0_claude-4-opus-20250514
45afe679-e02a-432a-baae-69390d71502e,0,"{""resolved"":0}",sympy__sympy-18199,20250802_mini-v1.0.0_claude-4-opus-20250514
668f2f12-6c65-40f6-ae9c-d504b7c90e3c,1,"{""resolved"":1}",sympy__sympy-18211,20250802_mini-v1.0.0_claude-4-opus-20250514
27e998ef-5d62-48a9-8155-c3c61148afeb,1,"{""resolved"":1}",sympy__sympy-18698,20250802_mini-v1.0.0_claude-4-opus-20250514
5b0dd08b-874f-4f8d-9816-1ced383d92b5,0,"{""resolved"":0}",sympy__sympy-18763,20250802_mini-v1.0.0_claude-4-opus-20250514
dd940d06-cede-43b3-ad24-17e2a24a0d3c,0,"{""resolved"":0}",sympy__sympy-19040,20250802_mini-v1.0.0_claude-4-opus-20250514
37b1eaa0-dec2-466d-9ff3-ec1b99cfff1d,1,"{""resolved"":1}",sympy__sympy-19346,20250802_mini-v1.0.0_claude-4-opus-20250514
