agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,created_at
37811237-b1fb-42c2-a21d-d994dcc9bfc2,Submitted,pytest-dev__pytest-7324,sbv-qwen3-coder-together-again,87,0.2975915999999999,0,mini-swe-agent-1,
f44d384c-82f0-4316-957b-1ab5e0f274a7,Submitted,pytest-dev__pytest-7432,sbv-qwen3-coder-together-again,50,0.08848299999999999,1,mini-swe-agent-1,
8605d065-fc54-492c-b5dd-9a26fb97b191,Submitted,pytest-dev__pytest-7490,sbv-qwen3-coder-together-again,68,0.22890459999999993,0,mini-swe-agent-1,
1fe15e43-44ab-423e-b185-efac026ba588,Submitted,pytest-dev__pytest-7521,sbv-qwen3-coder-together-again,29,0.060459399999999996,1,mini-swe-agent-1,
ba4a1769-b3d2-4bf0-acb5-c3a559bbb71d,LimitsExceeded,pytest-dev__pytest-7571,sbv-qwen3-coder-together-again,250,1.6096495999999991,0,mini-swe-agent-1,
5af94230-f60b-4638-8b1c-4f2cd273ab1d,Submitted,pytest-dev__pytest-7982,sbv-qwen3-coder-together-again,18,0.0181872,1,mini-swe-agent-1,
6baee08c-e790-46aa-9c4e-d0a22f68a2ea,Submitted,pytest-dev__pytest-8399,sbv-qwen3-coder-together-again,21,0.043369,1,mini-swe-agent-1,
c3a1a758-5348-4839-b28a-a585c05374ef,Submitted,scikit-learn__scikit-learn-10297,sbv-qwen3-coder-together-again,83,0.24498019999999998,1,mini-swe-agent-1,
942d3413-6a33-4293-bd27-b33f24d6e4a0,Submitted,scikit-learn__scikit-learn-10844,sbv-qwen3-coder-together-again,21,0.0225508,1,mini-swe-agent-1,
3efbebc1-bf2f-4327-951e-87455697c7ce,Submitted,scikit-learn__scikit-learn-10908,sbv-qwen3-coder-together-again,44,0.06151059999999999,1,mini-swe-agent-1,
b591e297-ed3c-476a-806c-7b77f60eff99,Submitted,scikit-learn__scikit-learn-11310,sbv-qwen3-coder-together-again,81,0.20802360000000003,1,mini-swe-agent-1,
05977718-93ea-485c-9fc8-faf0a9751958,Submitted,scikit-learn__scikit-learn-11578,sbv-qwen3-coder-together-again,39,0.0819236,1,mini-swe-agent-1,
96270280-685d-47f9-ba8c-0d09eee9f29c,Submitted,scikit-learn__scikit-learn-12585,sbv-qwen3-coder-together-again,13,0.0099912,1,mini-swe-agent-1,
3c8ca7c4-f9b4-4ee1-8589-fc8aaed766d8,Submitted,scikit-learn__scikit-learn-12682,sbv-qwen3-coder-together-again,93,0.23600979999999994,0,mini-swe-agent-1,
922b8846-c88d-448f-ab96-b4195a58d206,Submitted,scikit-learn__scikit-learn-12973,sbv-qwen3-coder-together-again,41,0.060525999999999996,1,mini-swe-agent-1,
95ecc5df-3366-46db-b1ad-f8b7d3b76dcb,Submitted,scikit-learn__scikit-learn-13124,sbv-qwen3-coder-together-again,38,0.113796,0,mini-swe-agent-1,
968d6cd0-b02c-4079-9856-53ade0a17782,LimitsExceeded,scikit-learn__scikit-learn-13135,sbv-qwen3-coder-together-again,250,2.6640444000000008,0,mini-swe-agent-1,
d0378ecf-f057-4c0c-b1b1-f7fd75cbf436,LimitsExceeded,scikit-learn__scikit-learn-13142,sbv-qwen3-coder-together-again,250,1.3028743999999997,0,mini-swe-agent-1,
d5b58b8c-1135-4a4f-9efb-b8b347e635f1,Submitted,scikit-learn__scikit-learn-13328,sbv-qwen3-coder-together-again,47,0.08591179999999997,1,mini-swe-agent-1,
9c4b6305-5d65-4e51-adb4-2a468ce039ed,Submitted,scikit-learn__scikit-learn-13439,sbv-qwen3-coder-together-again,38,0.07588800000000001,1,mini-swe-agent-1,
b64addc2-1ce0-446a-82eb-8ca004cf270f,Submitted,scikit-learn__scikit-learn-13496,sbv-qwen3-coder-together-again,64,0.23386899999999994,1,mini-swe-agent-1,
bdef7693-7aeb-4b00-b4eb-f13a1ca7c90f,Submitted,scikit-learn__scikit-learn-13779,sbv-qwen3-coder-together-again,27,0.03772559999999999,1,mini-swe-agent-1,
33019569-3887-4594-af47-77efe0d2b38d,Submitted,scikit-learn__scikit-learn-14053,sbv-qwen3-coder-together-again,47,0.08439360000000001,1,mini-swe-agent-1,
6f3aeb61-eaf0-4a2d-a12e-d80d5442f793,Submitted,scikit-learn__scikit-learn-14087,sbv-qwen3-coder-together-again,89,0.25708660000000016,1,mini-swe-agent-1,
c9235b6d-de56-4a34-8ec9-865c3e1ffe39,Submitted,scikit-learn__scikit-learn-14141,sbv-qwen3-coder-together-again,23,0.0250806,1,mini-swe-agent-1,
621098ee-7c80-4d81-923e-8d04619e0a37,Submitted,scikit-learn__scikit-learn-14496,sbv-qwen3-coder-together-again,27,0.0400104,1,mini-swe-agent-1,
d8435a8b-e81d-41c3-a235-14e7bbe55282,Submitted,scikit-learn__scikit-learn-14629,sbv-qwen3-coder-together-again,46,0.08029919999999999,0,mini-swe-agent-1,
aa95fc2d-6002-4754-adf1-3355c9df3770,Submitted,scikit-learn__scikit-learn-14710,sbv-qwen3-coder-together-again,41,0.0897858,1,mini-swe-agent-1,
24c580ae-8e6d-4ddb-b366-6206477fc0a4,Submitted,scikit-learn__scikit-learn-14894,sbv-qwen3-coder-together-again,69,0.16725379999999992,1,mini-swe-agent-1,
a2fe823b-c136-4a6c-957f-5f6d9726b90b,Submitted,scikit-learn__scikit-learn-14983,sbv-qwen3-coder-together-again,76,0.1955608,0,mini-swe-agent-1,
1b6fc541-e8ce-4e70-8b0e-541a1e755288,LimitsExceeded,scikit-learn__scikit-learn-15100,sbv-qwen3-coder-together-again,250,1.3301564000000001,0,mini-swe-agent-1,
60c82d09-aeda-474c-a7b4-4a56cfac1819,Submitted,scikit-learn__scikit-learn-25102,sbv-qwen3-coder-together-again,92,0.5537681999999999,0,mini-swe-agent-1,
dfc020ee-74d4-4f02-81af-0b4759496f7e,Submitted,scikit-learn__scikit-learn-25232,sbv-qwen3-coder-together-again,57,0.14356919999999995,1,mini-swe-agent-1,
98884999-3a04-4a09-81b1-3204d4b592ed,Submitted,scikit-learn__scikit-learn-25747,sbv-qwen3-coder-together-again,51,0.1638528,0,mini-swe-agent-1,
ac0bb114-f97a-4580-97b2-3807d7f9cc01,Submitted,scikit-learn__scikit-learn-25931,sbv-qwen3-coder-together-again,89,0.21911480000000014,1,mini-swe-agent-1,
d12cef90-61b4-4b43-819f-974f2760a5a5,Submitted,scikit-learn__scikit-learn-25973,sbv-qwen3-coder-together-again,92,0.322931,1,mini-swe-agent-1,
e52e2b89-f044-4609-aa90-247de5b37ef8,Submitted,scikit-learn__scikit-learn-26194,sbv-qwen3-coder-together-again,33,0.0785142,0,mini-swe-agent-1,
b2b8b5f6-b7d9-424e-923b-2299b79ea2c4,Submitted,scikit-learn__scikit-learn-26323,sbv-qwen3-coder-together-again,28,0.05674079999999998,1,mini-swe-agent-1,
9df706e2-1e5a-45d3-a5fe-8a6899b6c019,Submitted,scikit-learn__scikit-learn-9288,sbv-qwen3-coder-together-again,29,0.0668486,1,mini-swe-agent-1,
7bbe923d-755c-4a61-a52d-fee713c12bff,Submitted,sphinx-doc__sphinx-10323,sbv-qwen3-coder-together-again,45,0.09433000000000001,1,mini-swe-agent-1,
d6dec5f5-9e1c-4703-8747-8f229a3f0a0c,Submitted,sphinx-doc__sphinx-10435,sbv-qwen3-coder-together-again,70,0.1641708,0,mini-swe-agent-1,
1377f1c2-d92d-4a97-9929-49bc49e9c5b3,Submitted,sphinx-doc__sphinx-10449,sbv-qwen3-coder-together-again,81,0.36819160000000006,0,mini-swe-agent-1,
0034255f-9432-411b-b5d1-b3b50680a613,Submitted,sphinx-doc__sphinx-10466,sbv-qwen3-coder-together-again,47,0.09064660000000001,0,mini-swe-agent-1,
b54cacd4-a71f-429e-807f-c5a1432bd916,Submitted,sphinx-doc__sphinx-10614,sbv-qwen3-coder-together-again,57,0.150922,0,mini-swe-agent-1,
8325310c-1b04-40ae-aa89-ab525d71b5cb,Submitted,sphinx-doc__sphinx-10673,sbv-qwen3-coder-together-again,181,0.9556947999999995,1,mini-swe-agent-1,
df2ffba8-d99c-47a0-a095-c326f57190e7,Submitted,sphinx-doc__sphinx-11445,sbv-qwen3-coder-together-again,165,1.0088286000000004,0,mini-swe-agent-1,
3147df2f-b575-42c1-a2de-4dffefd5e0d2,Submitted,sphinx-doc__sphinx-11510,sbv-qwen3-coder-together-again,110,0.5988611999999999,0,mini-swe-agent-1,
47708a42-f863-4e62-8bbd-50d0717c4321,Submitted,sphinx-doc__sphinx-7440,sbv-qwen3-coder-together-again,28,0.0405282,0,mini-swe-agent-1,
c3cf8f5d-db75-48ed-9cba-a252119aa7b0,Submitted,sphinx-doc__sphinx-7454,sbv-qwen3-coder-together-again,51,0.1793708,0,mini-swe-agent-1,
6dcf9155-1510-467a-bd97-8f30c2ab577a,Submitted,sphinx-doc__sphinx-7462,sbv-qwen3-coder-together-again,26,0.03412699999999999,0,mini-swe-agent-1,
4714a664-8723-4fda-bd2b-b3484cf433ad,Submitted,sphinx-doc__sphinx-7590,sbv-qwen3-coder-together-again,99,0.4558042,0,mini-swe-agent-1,
494be64f-8dc4-4659-bf33-c6f03dfbedd7,Submitted,sphinx-doc__sphinx-7748,sbv-qwen3-coder-together-again,165,1.0327410000000006,0,mini-swe-agent-1,
ee1cb37b-c49c-44e5-9e5f-53709f86ce33,Submitted,sphinx-doc__sphinx-7757,sbv-qwen3-coder-together-again,23,0.0334902,0,mini-swe-agent-1,
04032efb-7f39-4d8a-b699-5a5d06747921,Submitted,sphinx-doc__sphinx-7889,sbv-qwen3-coder-together-again,23,0.047137399999999996,0,mini-swe-agent-1,
dd4db5b7-0bbd-4e66-af8f-d86f59aee342,Submitted,sphinx-doc__sphinx-7910,sbv-qwen3-coder-together-again,40,0.0738302,1,mini-swe-agent-1,
7351fdae-f8e3-4749-9cf1-e8d68ff07c96,Submitted,sphinx-doc__sphinx-7985,sbv-qwen3-coder-together-again,90,1.1150448,0,mini-swe-agent-1,
4791087e-d060-45f5-9969-a392df712f0f,Submitted,sphinx-doc__sphinx-8035,sbv-qwen3-coder-together-again,64,0.16352739999999996,1,mini-swe-agent-1,
2c9b5932-43ac-4a6e-bbb0-3d3db26afab1,Submitted,sphinx-doc__sphinx-8056,sbv-qwen3-coder-together-again,80,0.27520399999999995,1,mini-swe-agent-1,
76582f81-aa51-4f2b-b8a1-5c5f64d67d73,Submitted,sphinx-doc__sphinx-8120,sbv-qwen3-coder-together-again,16,0.0251008,1,mini-swe-agent-1,
a7c39372-d982-476b-b5ab-6c94eaabb707,Submitted,sphinx-doc__sphinx-8265,sbv-qwen3-coder-together-again,49,0.1600206,0,mini-swe-agent-1,
bfa4907f-0ffb-4cdf-8867-e1bdb5b5af72,Submitted,sphinx-doc__sphinx-8269,sbv-qwen3-coder-together-again,51,0.10519120000000003,1,mini-swe-agent-1,
b72e89e4-5ca4-4f6f-b63b-058a4508b7cc,Submitted,sphinx-doc__sphinx-8459,sbv-qwen3-coder-together-again,54,0.14703639999999996,1,mini-swe-agent-1,
e3f5f3f9-ab92-4f44-969d-58b0b3390793,Submitted,sphinx-doc__sphinx-8475,sbv-qwen3-coder-together-again,17,0.026816800000000002,1,mini-swe-agent-1,
3b6d9b96-3907-4404-b7a6-9c579f101d8b,Submitted,sphinx-doc__sphinx-8548,sbv-qwen3-coder-together-again,59,0.1355222,0,mini-swe-agent-1,
1be1a72b-cc57-4651-83f1-70836ade7d2c,Submitted,sphinx-doc__sphinx-8551,sbv-qwen3-coder-together-again,36,0.0703716,0,mini-swe-agent-1,
68a30370-921d-4e9a-92b1-637c12571b3a,LimitsExceeded,sphinx-doc__sphinx-8593,sbv-qwen3-coder-together-again,250,2.6042906,0,mini-swe-agent-1,
f06ecbc2-fd83-4477-8d00-92c8e5934664,Submitted,sphinx-doc__sphinx-8595,sbv-qwen3-coder-together-again,24,0.0436594,1,mini-swe-agent-1,
c9d58fc6-03ef-4f11-8221-f8ae2456f964,Submitted,sphinx-doc__sphinx-8621,sbv-qwen3-coder-together-again,91,0.665045,0,mini-swe-agent-1,
47667246-fade-4040-a2ef-865e4c6bf88c,Submitted,sphinx-doc__sphinx-8638,sbv-qwen3-coder-together-again,130,0.9058342,0,mini-swe-agent-1,
bd174239-d4e4-4649-9f8e-879b4cc616b3,Submitted,sphinx-doc__sphinx-8721,sbv-qwen3-coder-together-again,20,0.030186400000000002,1,mini-swe-agent-1,
43ace653-4bcd-4298-abe9-62393adf73dd,Submitted,sphinx-doc__sphinx-9229,,190,1.2961881999999998,unknown,mini-swe-agent-1,
3c17b945-b213-4ae4-bbe1-93ffa77067ee,Submitted,sphinx-doc__sphinx-9230,sbv-qwen3-coder-together-again,52,0.1313048,1,mini-swe-agent-1,
72fdf741-764f-4f59-97c6-bc8597f5586d,Submitted,sphinx-doc__sphinx-9258,sbv-qwen3-coder-together-again,80,0.26446,0,mini-swe-agent-1,
f4cf0e32-aba7-45ef-850d-8e14ed160cad,Submitted,sphinx-doc__sphinx-9281,sbv-qwen3-coder-together-again,63,0.1873295999999999,0,mini-swe-agent-1,
2da39a5c-119e-4b9e-9e8f-fb6b65229be1,Submitted,sphinx-doc__sphinx-9320,sbv-qwen3-coder-together-again,27,0.032108199999999996,1,mini-swe-agent-1,
8f283877-7a05-4c0e-b0dc-00c85c4988c2,Submitted,sphinx-doc__sphinx-9367,sbv-qwen3-coder-together-again,38,0.079692,0,mini-swe-agent-1,
bdaf4834-4908-4852-baef-eb6c023c44ff,Submitted,sphinx-doc__sphinx-9461,sbv-qwen3-coder-together-again,98,0.4631754,0,mini-swe-agent-1,
da7ea34a-cd58-4112-b595-ba802e2e528c,Submitted,sphinx-doc__sphinx-9591,sbv-qwen3-coder-together-again,48,0.18287359999999997,0,mini-swe-agent-1,
6127aba9-9080-44c0-95f2-ae928d917876,LimitsExceeded,sphinx-doc__sphinx-9602,sbv-qwen3-coder-together-again,250,2.5414383999999997,0,mini-swe-agent-1,
763b5aea-cdd9-4ffe-8739-2e582340c3aa,Submitted,sphinx-doc__sphinx-9658,sbv-qwen3-coder-together-again,114,0.464906,0,mini-swe-agent-1,
de4e2a21-662a-44df-9ded-4d1bcb9e4815,Submitted,sphinx-doc__sphinx-9673,sbv-qwen3-coder-together-again,68,0.1563525999999999,1,mini-swe-agent-1,
ba1df27b-2f41-486f-9cbb-dd2c00362a99,Submitted,sphinx-doc__sphinx-9698,sbv-qwen3-coder-together-again,23,0.033504,1,mini-swe-agent-1,
59b85367-e8ad-4b1d-bdbd-847c4f09a1ab,Submitted,sphinx-doc__sphinx-9711,sbv-qwen3-coder-together-again,30,0.032472600000000004,1,mini-swe-agent-1,
483fa8aa-4e3f-4546-b5d4-762ab9f5535c,Submitted,sympy__sympy-11618,sbv-qwen3-coder-together-again,55,0.11872459999999999,1,mini-swe-agent-1,
e21eebef-2e45-4b84-b5bd-70fec0a0e6bb,Submitted,sympy__sympy-12096,sbv-qwen3-coder-together-again,45,0.06401200000000001,1,mini-swe-agent-1,
02072734-9b6a-4d2f-95b5-f5379cae8f99,LimitsExceeded,sympy__sympy-12419,sbv-qwen3-coder-together-again,250,1.6033722000000001,0,mini-swe-agent-1,
cf173762-a9c5-414b-a2fb-b368621d9f14,Submitted,sympy__sympy-12481,sbv-qwen3-coder-together-again,39,0.08465799999999998,1,mini-swe-agent-1,
cbd4c662-39c5-4684-8944-ab863e758751,Submitted,sympy__sympy-12489,sbv-qwen3-coder-together-again,210,0.8856604000000002,0,mini-swe-agent-1,
04e6f4c5-9d01-47f1-be17-c05ff34a0234,Submitted,sympy__sympy-13031,sbv-qwen3-coder-together-again,62,0.1629448,0,mini-swe-agent-1,
157e1c68-966f-49a9-b809-54ebb1a5864a,Submitted,sympy__sympy-13091,sbv-qwen3-coder-together-again,217,1.1988616,0,mini-swe-agent-1,
517f8029-5b0a-4407-82dc-cd7f6aa595c7,Submitted,sympy__sympy-13372,sbv-qwen3-coder-together-again,27,0.0339018,1,mini-swe-agent-1,
a82a15be-9ca6-48ce-9966-60f2ff609751,Submitted,sympy__sympy-13480,sbv-qwen3-coder-together-again,19,0.015625800000000002,1,mini-swe-agent-1,
49bfb6ec-967a-4122-8e99-d1470a23c5ba,Submitted,sympy__sympy-13551,sbv-qwen3-coder-together-again,141,0.7706109999999998,1,mini-swe-agent-1,
d7c3ea76-273f-4b43-b748-832e1e9a99d0,Submitted,sympy__sympy-13615,sbv-qwen3-coder-together-again,60,0.1560618,0,mini-swe-agent-1,
d4fd83dd-6662-477b-81b1-f99b5617637d,Submitted,sympy__sympy-13647,sbv-qwen3-coder-together-again,22,0.023981199999999998,1,mini-swe-agent-1,
2c78e7f6-362e-46fe-8966-219f8da7301d,Submitted,sympy__sympy-13757,sbv-qwen3-coder-together-again,112,0.4283248,1,mini-swe-agent-1,
930a121f-3633-4469-8906-91752bbb07e0,Submitted,sympy__sympy-13798,sbv-qwen3-coder-together-again,79,0.16863259999999997,0,mini-swe-agent-1,
e4a362c0-b3be-4105-b551-c97712b1fd01,Submitted,sympy__sympy-13852,sbv-qwen3-coder-together-again,67,0.23872300000000002,0,mini-swe-agent-1,
5c762ac8-fb77-45ca-9608-9634c15cefac,Submitted,sympy__sympy-13877,sbv-qwen3-coder-together-again,60,0.1268884,0,mini-swe-agent-1,
b79742b6-f979-44c9-ae82-87251a12b7ea,Submitted,sympy__sympy-13878,sbv-qwen3-coder-together-again,125,0.44799940000000016,0,mini-swe-agent-1,
0ca658a1-5daf-4876-8487-c390a3b27b12,Submitted,sympy__sympy-13974,sbv-qwen3-coder-together-again,92,0.2683666,1,mini-swe-agent-1,
249c1505-8b95-4d19-986e-3fb447adb56b,LimitsExceeded,sympy__sympy-14248,sbv-qwen3-coder-together-again,250,1.4735618000000004,0,mini-swe-agent-1,
b6bde5e3-ce65-4f30-b540-6485d0e96d92,Submitted,sympy__sympy-14531,sbv-qwen3-coder-together-again,32,0.0534378,1,mini-swe-agent-1,
6b442bf5-5eb7-4413-926b-da30af08ed9f,Submitted,sympy__sympy-14711,sbv-qwen3-coder-together-again,58,0.0848724,1,mini-swe-agent-1,
85cea309-4cce-49b9-b74b-09c46520b48a,Submitted,sympy__sympy-14976,sbv-qwen3-coder-together-again,165,1.0036431999999997,1,mini-swe-agent-1,
b28a05bb-dc63-4a29-8100-adba95f7b6a7,Submitted,sympy__sympy-15017,sbv-qwen3-coder-together-again,47,0.08885499999999999,0,mini-swe-agent-1,
a5035832-3928-4d2c-b8c4-dc43d9abeef2,Submitted,sympy__sympy-15345,sbv-qwen3-coder-together-again,46,0.08633460000000001,1,mini-swe-agent-1,
512e82e9-a80d-40f1-b01f-555667f2e33f,Submitted,sympy__sympy-15349,sbv-qwen3-coder-together-again,29,0.0530188,1,mini-swe-agent-1,
736050e1-a0d0-49fe-bf3b-a0af21f598ff,Submitted,sympy__sympy-15599,sbv-qwen3-coder-together-again,52,0.1181954,0,mini-swe-agent-1,
e9be624d-30e1-4757-b05a-d778b353094a,Submitted,sympy__sympy-15809,sbv-qwen3-coder-together-again,25,0.043042,0,mini-swe-agent-1,
640d4853-377f-4b68-864c-a58af184e55d,Submitted,sympy__sympy-15875,sbv-qwen3-coder-together-again,33,0.0462896,1,mini-swe-agent-1,
e7adea9c-f88c-4084-875c-d7d2ff5e527d,Submitted,sympy__sympy-15976,sbv-qwen3-coder-together-again,52,0.11716560000000004,0,mini-swe-agent-1,
6a1d96a0-0dac-419c-aa32-bf328d32b8f2,Submitted,sympy__sympy-16450,sbv-qwen3-coder-together-again,36,0.05502340000000001,1,mini-swe-agent-1,
3ebc9181-d3f2-4d09-82cc-21aeef7b2ba0,Submitted,sympy__sympy-16597,sbv-qwen3-coder-together-again,30,0.05767500000000001,0,mini-swe-agent-1,
a15bb46a-f5c3-497f-a4a9-e21341559ffc,Submitted,sympy__sympy-16766,sbv-qwen3-coder-together-again,58,0.1232028,1,mini-swe-agent-1,
c5cd89d3-0c6a-45e0-9d71-f805ac901583,Submitted,sympy__sympy-16792,sbv-qwen3-coder-together-again,120,0.5258668,1,mini-swe-agent-1,
f05a01b8-afae-40b5-b072-2f1b69f48de9,Submitted,sympy__sympy-16886,sbv-qwen3-coder-together-again,17,0.0168164,1,mini-swe-agent-1,
6f7324e4-dbc4-4994-aa84-fbc17f11fc7a,Submitted,sympy__sympy-17139,sbv-qwen3-coder-together-again,22,0.023480400000000002,0,mini-swe-agent-1,
722b737a-2644-4759-be63-1984862abf1d,Submitted,sympy__sympy-17318,sbv-qwen3-coder-together-again,39,0.0577794,0,mini-swe-agent-1,
3681258d-4d77-4470-8845-3cd500a8bb3f,Submitted,sympy__sympy-17630,sbv-qwen3-coder-together-again,46,0.0767452,0,mini-swe-agent-1,
c8bca015-ddec-4b34-9f06-2855cfa63b3f,Submitted,sympy__sympy-17655,sbv-qwen3-coder-together-again,79,0.18866319999999992,1,mini-swe-agent-1,
2611286c-8c4f-4980-bc9d-83cb99a62475,Submitted,sympy__sympy-18189,sbv-qwen3-coder-together-again,27,0.0421994,1,mini-swe-agent-1,
c286a2ab-81ae-426d-be55-8c36a4b63c90,Submitted,sympy__sympy-18199,sbv-qwen3-coder-together-again,36,0.07315859999999999,0,mini-swe-agent-1,
2b0e8dc9-6721-4aff-b3f3-18f120150d37,Submitted,sympy__sympy-18211,sbv-qwen3-coder-together-again,78,0.21927319999999995,0,mini-swe-agent-1,
6da7425e-d731-4ab3-82ec-1f5246bd3c8e,Submitted,sympy__sympy-18698,sbv-qwen3-coder-together-again,51,0.1684696,0,mini-swe-agent-1,
524db9eb-3377-4aa9-b522-9f76fb52ad46,Submitted,sympy__sympy-18763,sbv-qwen3-coder-together-again,37,0.04127320000000001,1,mini-swe-agent-1,
147f879a-7ce3-4cd1-a67e-eb9014d0695d,Submitted,sympy__sympy-19040,sbv-qwen3-coder-together-again,193,1.1513058000000003,1,mini-swe-agent-1,
f7e67db7-758e-4ae5-8644-2f9b68c6fbe7,Submitted,sympy__sympy-19346,sbv-qwen3-coder-together-again,36,0.05746999999999999,1,mini-swe-agent-1,
b18d6538-480f-4fc2-a982-f95f1aa60552,Submitted,sympy__sympy-19495,sbv-qwen3-coder-together-again,112,0.4564786,1,mini-swe-agent-1,
37e49b97-4e95-44c1-801c-ecfa8bf7b2b2,Submitted,sympy__sympy-19637,sbv-qwen3-coder-together-again,29,0.0326956,1,mini-swe-agent-1,
b4b259d8-d429-4028-8886-5ccaa0839f8f,Submitted,sympy__sympy-19783,sbv-qwen3-coder-together-again,169,0.6377439999999999,1,mini-swe-agent-1,
69483dbb-0817-47f2-ba84-44266bdcf364,Submitted,sympy__sympy-19954,sbv-qwen3-coder-together-again,99,0.25322419999999995,1,mini-swe-agent-1,
2f9b25ed-ad24-49af-a9df-dc03b3041b3c,Submitted,sympy__sympy-20154,sbv-qwen3-coder-together-again,39,0.053648999999999995,1,mini-swe-agent-1,
9395d581-2167-4885-b962-4f1d6b6b5546,Submitted,sympy__sympy-20428,sbv-qwen3-coder-together-again,109,0.43241820000000003,0,mini-swe-agent-1,
80d1a654-06e1-4ba5-b08a-214dec522dca,Submitted,sympy__sympy-20438,sbv-qwen3-coder-together-again,75,0.22932179999999994,0,mini-swe-agent-1,
6762b563-3e8e-4a27-a7e0-d6fa5acbafb0,Submitted,sympy__sympy-20590,sbv-qwen3-coder-together-again,37,0.045977399999999995,1,mini-swe-agent-1,
3ef9dfcb-6ffe-4102-9bbb-6c6f539783b7,Submitted,sympy__sympy-20801,sbv-qwen3-coder-together-again,68,0.24179159999999988,1,mini-swe-agent-1,
c50dd90e-af9f-40cc-b634-d22284551c77,Submitted,sympy__sympy-20916,sbv-qwen3-coder-together-again,54,0.13235639999999996,0,mini-swe-agent-1,
05881925-df62-466f-ab6e-383e3bf40af2,Submitted,sympy__sympy-21379,sbv-qwen3-coder-together-again,79,0.2285706,1,mini-swe-agent-1,
1736db58-8e8f-4c84-9d38-b20a54b57c7a,Submitted,sympy__sympy-21596,sbv-qwen3-coder-together-again,55,0.117543,0,mini-swe-agent-1,
0a628155-9dba-4a84-a0a9-3d9c82c586dd,Submitted,sympy__sympy-21612,sbv-qwen3-coder-together-again,141,0.8018114000000001,0,mini-swe-agent-1,
86fc76c3-ee8d-49d3-b8ba-da0ebc7e1db0,Submitted,sympy__sympy-21847,sbv-qwen3-coder-together-again,26,0.058773199999999984,1,mini-swe-agent-1,
0138db6f-b652-4a40-a60e-64b2b305f7f5,Submitted,sympy__sympy-21930,sbv-qwen3-coder-together-again,194,1.0409540000000004,0,mini-swe-agent-1,
e99a44ac-e843-4f16-83e4-4483a688304c,Submitted,sympy__sympy-22080,sbv-qwen3-coder-together-again,81,0.2570619999999999,0,mini-swe-agent-1,
a2212013-ac26-4ac5-acf4-3dcf55e1c79a,Submitted,sympy__sympy-22456,sbv-qwen3-coder-together-again,36,0.05092899999999999,1,mini-swe-agent-1,
3178b16d-fcb0-4646-831b-0a4010eb120f,Submitted,sympy__sympy-22714,sbv-qwen3-coder-together-again,47,0.09466679999999998,1,mini-swe-agent-1,
5bba9268-fc32-413b-a2d8-b1cdf34a9ba7,Submitted,sympy__sympy-22914,sbv-qwen3-coder-together-again,29,0.05936900000000001,1,mini-swe-agent-1,
a56f5477-47e5-46e2-b8db-32e65810c05f,Submitted,sympy__sympy-23262,sbv-qwen3-coder-together-again,80,0.2943334,1,mini-swe-agent-1,
49b43c2c-f399-40ef-bcfa-82940cd21123,Submitted,sympy__sympy-23413,sbv-qwen3-coder-together-again,212,1.6601925999999998,0,mini-swe-agent-1,
6b99e2bb-8d79-4dc0-a605-d3e3377852ba,Submitted,sympy__sympy-23534,sbv-qwen3-coder-together-again,37,0.055547599999999996,1,mini-swe-agent-1,
c2338cda-150c-43ba-9fee-00fe06967f4e,Submitted,sympy__sympy-23824,sbv-qwen3-coder-together-again,30,0.04588260000000001,1,mini-swe-agent-1,
3ee8161a-f22f-4deb-8d36-873f4861b3d3,Submitted,sympy__sympy-23950,sbv-qwen3-coder-together-again,45,0.0802492,1,mini-swe-agent-1,
0853cbe6-6807-45fc-97e8-bd0e4e5ce43b,Submitted,sympy__sympy-24066,sbv-qwen3-coder-together-again,64,0.14806840000000004,1,mini-swe-agent-1,
163dbba2-7a51-4a8c-a7a8-2dc64ce649a7,Submitted,sympy__sympy-24213,sbv-qwen3-coder-together-again,27,0.0429764,1,mini-swe-agent-1,
898ba485-6265-4dc1-851b-6f30dfa88669,Submitted,sympy__sympy-24443,sbv-qwen3-coder-together-again,68,0.13515979999999997,0,mini-swe-agent-1,
cda8239f-dfdc-4296-993e-66b5595effb3,Submitted,sympy__sympy-24539,sbv-qwen3-coder-together-again,31,0.034135200000000004,1,mini-swe-agent-1,
34921eb3-bce5-4293-84fd-3ba9e4b772db,Submitted,sympy__sympy-24562,sbv-qwen3-coder-together-again,54,0.10212099999999999,1,mini-swe-agent-1,
c6bc4293-9584-46c4-b4d2-f002eb0c93f1,Submitted,sympy__sympy-24661,sbv-qwen3-coder-together-again,54,0.10481,1,mini-swe-agent-1,
