agent_run_id,metadata.exit_status,metadata.instance_id,metadata.mini_version,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,tag,created_at
77102cd4-a23f-4733-8fcd-e539b6b696f1,Submitted,pylint-dev__pylint-6528,1.7.0,kimi-k2-instruct-output,84,2.8429559999999996,0,mini-swe-agent-1,,
71bfec72-1ac8-4137-8ffa-608f3dd47b01,Submitted,pylint-dev__pylint-6903,1.7.0,kimi-k2-instruct-output,11,0.065522,1,mini-swe-agent-1,,
97da8a8c-7f08-4768-b292-a39eb99086bf,Submitted,pylint-dev__pylint-7080,1.7.0,kimi-k2-instruct-output,51,0.8949799999999999,0,mini-swe-agent-1,,
b96c308f-2c23-4755-87b2-91ac8f2b22ae,Submitted,pylint-dev__pylint-7277,1.7.0,kimi-k2-instruct-output,19,0.07814,0,mini-swe-agent-1,,
b6e4fdf7-1f2a-4c3b-988c-656ca1ea9818,LimitsExceeded,pylint-dev__pylint-8898,1.7.0,kimi-k2-instruct-output,94,3.046985999999997,0,mini-swe-agent-1,,
a17a883c-a8a7-4c2a-b475-2e3f42c39259,Submitted,pytest-dev__pytest-10051,1.7.0,kimi-k2-instruct-output,46,0.517956,0,mini-swe-agent-1,,
f9ca11ad-e1a1-49d2-8c11-d00f46be2281,Submitted,pytest-dev__pytest-10081,1.7.0,kimi-k2-instruct-output,35,0.3283080000000001,1,mini-swe-agent-1,,
0b695cc7-8f8e-4ada-9a68-35a9c544e5a9,Submitted,pytest-dev__pytest-10356,1.7.0,kimi-k2-instruct-output,52,0.6237039999999999,0,mini-swe-agent-1,,
8963dad8-cc33-47cb-aa26-e522d746f4e9,Submitted,pytest-dev__pytest-5262,1.7.0,kimi-k2-instruct-output,31,0.27725500000000003,1,mini-swe-agent-1,,
92eb79f7-0cb3-4181-9d78-0a069c0fe22b,Submitted,pytest-dev__pytest-5631,1.7.0,kimi-k2-instruct-output,29,0.21813799999999994,1,mini-swe-agent-1,,
7f54bc75-523d-4945-945c-064cb0904f07,Submitted,pytest-dev__pytest-5787,1.7.0,kimi-k2-instruct-output,82,1.7929289999999989,0,mini-swe-agent-1,,
5945e4e3-a543-4774-aafa-f389cfdba029,Submitted,pytest-dev__pytest-5809,1.7.0,kimi-k2-instruct-output,9,0.032733000000000005,1,mini-swe-agent-1,,
8fb69f95-3adb-4f4b-97f7-3bc1a4a3f834,Submitted,pytest-dev__pytest-5840,1.7.0,kimi-k2-instruct-output,18,0.113912,0,mini-swe-agent-1,,
4c52c67f-875a-48a2-a137-58a532b107f7,Submitted,pytest-dev__pytest-6197,1.7.0,kimi-k2-instruct-output,120,2.099119,0,mini-swe-agent-1,,
276c1a90-97a2-4284-a1c0-033688725dd4,Submitted,pytest-dev__pytest-6202,1.7.0,kimi-k2-instruct-output,25,0.12915700000000002,1,mini-swe-agent-1,,
7a7a5697-5ff7-47d0-8ace-243d11e74e1d,Submitted,pytest-dev__pytest-7205,1.7.0,kimi-k2-instruct-output,21,0.16144,1,mini-swe-agent-1,,
86da7f71-88d3-4dbb-9620-67d516e8c1b3,Submitted,pytest-dev__pytest-7236,1.7.0,kimi-k2-instruct-output,37,0.33777099999999993,1,mini-swe-agent-1,,
32153cc2-b87f-4f83-a962-b9d02984371f,Submitted,pytest-dev__pytest-7324,1.7.0,kimi-k2-instruct-output,20,0.12808399999999998,0,mini-swe-agent-1,,
67b9044e-1721-4b9c-9c63-4a4ac517202f,Submitted,pytest-dev__pytest-7432,1.7.0,kimi-k2-instruct-output,23,0.14132799999999998,1,mini-swe-agent-1,,
ead4594c-75c7-4e6b-8e70-8ac11deb4268,Submitted,pytest-dev__pytest-7490,1.7.0,kimi-k2-instruct-output,79,1.363205,0,mini-swe-agent-1,,
83336eda-aff4-4737-a252-22b7e8b68fbe,Submitted,pytest-dev__pytest-7521,1.7.0,kimi-k2-instruct-output,54,0.8736139999999999,1,mini-swe-agent-1,,
4135046a-7cb2-40fa-b1d1-4fd6ac007908,LimitsExceeded,pytest-dev__pytest-7571,1.7.0,kimi-k2-instruct-output,79,3.041312,0,mini-swe-agent-1,,
bbe1a18a-6511-4a0e-b1b8-a0def251535c,Submitted,pytest-dev__pytest-7982,1.7.0,kimi-k2-instruct-output,2,0.008809,0,mini-swe-agent-1,,
f33024aa-5d2f-4066-8ab7-b5b04b71fa8b,Submitted,pytest-dev__pytest-8399,1.7.0,kimi-k2-instruct-output,14,0.165704,1,mini-swe-agent-1,,
337b4a1d-eb9b-4583-8d52-a55d0d3cdb53,Submitted,scikit-learn__scikit-learn-10297,1.7.0,kimi-k2-instruct-output,45,0.355441,1,mini-swe-agent-1,,
a96135c8-42aa-40d6-9e41-77a3138033a6,Submitted,scikit-learn__scikit-learn-10844,1.7.0,kimi-k2-instruct-output,17,0.141905,1,mini-swe-agent-1,,
647db32a-d8fd-4597-a1e6-5908969c5ced,Submitted,scikit-learn__scikit-learn-10908,1.7.0,kimi-k2-instruct-output,31,0.22286199999999998,1,mini-swe-agent-1,,
18f868e3-96a6-403c-8780-6db981feb550,Submitted,scikit-learn__scikit-learn-11310,1.7.0,kimi-k2-instruct-output,49,0.39841199999999993,1,mini-swe-agent-1,,
2c73adf9-6020-4525-ae3a-f5891e0108d0,Submitted,scikit-learn__scikit-learn-11578,1.7.0,kimi-k2-instruct-output,20,0.17264800000000002,1,mini-swe-agent-1,,
28579a52-b481-49fe-ae9b-11bc07057428,Submitted,scikit-learn__scikit-learn-12585,1.7.0,kimi-k2-instruct-output,22,0.138818,1,mini-swe-agent-1,,
1c2bac6a-d7f7-4063-974c-7e2a2cd3a5ac,Submitted,scikit-learn__scikit-learn-12682,1.7.0,kimi-k2-instruct-output,91,1.5242929999999992,1,mini-swe-agent-1,,
a267d22d-ebd5-47ed-9899-4516a11da3ea,Submitted,scikit-learn__scikit-learn-12973,1.7.0,kimi-k2-instruct-output,15,0.07680000000000001,0,mini-swe-agent-1,,
b2348010-e9d5-4b57-b0e5-87342300956f,Submitted,scikit-learn__scikit-learn-13124,1.7.0,kimi-k2-instruct-output,3,0.030081999999999998,0,mini-swe-agent-1,,
bc4663e7-36b6-47ba-9df7-f5b40a3f23b5,Submitted,scikit-learn__scikit-learn-13135,1.7.0,kimi-k2-instruct-output,7,0.048917999999999996,0,mini-swe-agent-1,,
fbbc4423-d709-4ad8-9b30-9ac1294448e2,Submitted,scikit-learn__scikit-learn-13142,1.7.0,kimi-k2-instruct-output,44,0.55968,1,mini-swe-agent-1,,
1b927922-2db2-41e6-9ecb-750df18cf71b,Submitted,scikit-learn__scikit-learn-13328,1.7.0,kimi-k2-instruct-output,28,0.227566,1,mini-swe-agent-1,,
8aa723c2-e3f0-4808-9eb7-2e5da1438b3a,Submitted,scikit-learn__scikit-learn-13439,1.7.0,kimi-k2-instruct-output,27,0.18871700000000002,1,mini-swe-agent-1,,
6a5dc03c-c801-43bf-aa57-f74a3b5f71a6,Submitted,scikit-learn__scikit-learn-13496,1.7.0,kimi-k2-instruct-output,48,0.4777340000000001,1,mini-swe-agent-1,,
dfe430b2-31c0-4977-a92e-374ddce359a9,Submitted,scikit-learn__scikit-learn-13779,1.7.0,kimi-k2-instruct-output,21,0.14872600000000002,1,mini-swe-agent-1,,
d8c673c4-b6b9-4144-8416-3a611187477a,Submitted,scikit-learn__scikit-learn-14053,1.7.0,kimi-k2-instruct-output,25,0.165747,1,mini-swe-agent-1,,
f1a45f2d-1b05-459b-9965-35655e85b595,Submitted,scikit-learn__scikit-learn-14087,1.7.0,kimi-k2-instruct-output,4,0.027138000000000002,0,mini-swe-agent-1,,
df030242-ecbc-4161-80f5-6469b116fc48,Submitted,scikit-learn__scikit-learn-14141,1.7.0,kimi-k2-instruct-output,14,0.12782599999999997,1,mini-swe-agent-1,,
6c3c9b9e-b6f3-4f23-8a53-6bc8cc92b77d,Submitted,scikit-learn__scikit-learn-14496,1.7.0,kimi-k2-instruct-output,27,0.184869,1,mini-swe-agent-1,,
c347162d-88d2-46ce-a31a-2c2568a9bfb2,LimitsExceeded,scikit-learn__scikit-learn-14629,1.7.0,kimi-k2-instruct-output,109,3.035422000000001,0,mini-swe-agent-1,,
6daf56e2-9094-4439-8b29-b9091a6c1c2b,Submitted,scikit-learn__scikit-learn-14710,1.7.0,kimi-k2-instruct-output,41,0.3048139999999999,1,mini-swe-agent-1,,
aff0d5bd-0134-43be-82f9-37ac9fcb38e7,Submitted,scikit-learn__scikit-learn-14894,1.7.0,kimi-k2-instruct-output,27,0.19593999999999998,1,mini-swe-agent-1,,
2bfe1792-716b-40a0-b53c-07adaec7c9ed,Submitted,scikit-learn__scikit-learn-14983,1.7.0,kimi-k2-instruct-output,66,0.635958,0,mini-swe-agent-1,,
4be27497-e8df-42c6-90f7-509bbf850ae9,Submitted,scikit-learn__scikit-learn-15100,1.7.0,kimi-k2-instruct-output,26,0.188123,1,mini-swe-agent-1,,
84fc3bc2-64b2-4e44-ab07-5454e5180da3,Submitted,scikit-learn__scikit-learn-25102,1.7.0,kimi-k2-instruct-output,125,2.6983090000000005,1,mini-swe-agent-1,,
d918d88f-00c5-442b-9a12-1d4f3eb6c6b6,Submitted,scikit-learn__scikit-learn-25232,1.7.0,kimi-k2-instruct-output,31,0.343487,1,mini-swe-agent-1,,
0c138cc6-5d2f-434e-a1c1-10fa75679cac,Submitted,scikit-learn__scikit-learn-25747,1.7.0,kimi-k2-instruct-output,25,0.217435,0,mini-swe-agent-1,,
d13ad2c1-981c-4980-a505-8c481c49ae6e,Submitted,scikit-learn__scikit-learn-25931,1.7.0,kimi-k2-instruct-output,24,0.20650899999999997,1,mini-swe-agent-1,,
84618f52-709f-48f2-8829-4482fcde7f3c,Submitted,scikit-learn__scikit-learn-25973,1.7.0,kimi-k2-instruct-output,39,0.365521,1,mini-swe-agent-1,,
e494855a-98dd-4895-a361-49817531004b,Submitted,scikit-learn__scikit-learn-26194,1.7.0,kimi-k2-instruct-output,13,0.073188,0,mini-swe-agent-1,,
a042656c-82b5-4f18-97b6-92de922455e5,LimitsExceeded,scikit-learn__scikit-learn-26323,1.7.0,kimi-k2-instruct-output,132,3.0204899999999992,0,mini-swe-agent-1,,
73afaf2f-6ccd-40e9-9309-696ccd2fbb13,Submitted,scikit-learn__scikit-learn-9288,1.7.0,kimi-k2-instruct-output,55,0.6028990000000001,1,mini-swe-agent-1,,
e5c48f80-0e42-454b-bf3c-14a6375e2fe4,Submitted,sphinx-doc__sphinx-10323,1.7.0,kimi-k2-instruct-output,72,1.1015980000000003,0,mini-swe-agent-1,,
1c95e0f4-8791-4c49-af4e-f86660ff8cce,LimitsExceeded,sphinx-doc__sphinx-10435,1.7.0,kimi-k2-instruct-output,159,3.0042220000000013,0,mini-swe-agent-1,,
ff7ebbb1-3fcc-4594-89ff-ff837feeffb9,Submitted,sphinx-doc__sphinx-10449,1.7.0,kimi-k2-instruct-output,53,0.8406700000000001,0,mini-swe-agent-1,,
80ea8479-f1c1-40f6-8a49-b191b57ff97b,Submitted,sphinx-doc__sphinx-10466,1.7.0,kimi-k2-instruct-output,22,0.15722599999999995,1,mini-swe-agent-1,,
e0ef7cba-c5b2-4313-8cc3-710fbf1d0b0e,Submitted,sphinx-doc__sphinx-10614,1.7.0,kimi-k2-instruct-output,64,0.8166170000000001,0,mini-swe-agent-1,,
5ffdf8bd-2b72-469e-8c4d-5b4550cd7c48,Submitted,sphinx-doc__sphinx-10673,1.7.0,,41,0.47702199999999995,unknown,mini-swe-agent-1,,
66afb5e4-650d-4c0f-a833-e92589bf5de8,LimitsExceeded,sphinx-doc__sphinx-11445,1.7.0,kimi-k2-instruct-output,104,3.038846,0,mini-swe-agent-1,,
4ba29cc3-9754-4136-84d2-86b36724a0b3,LimitsExceeded,sphinx-doc__sphinx-11510,1.7.0,kimi-k2-instruct-output,107,3.0111979999999994,0,mini-swe-agent-1,,
f2e423f2-a736-4d3b-97bb-1df03bbb665a,Submitted,sphinx-doc__sphinx-7440,1.7.0,kimi-k2-instruct-output,28,0.13229,1,mini-swe-agent-1,,
2652dc4c-1540-4c2a-889c-d607428564f9,LimitsExceeded,sphinx-doc__sphinx-7454,1.7.0,kimi-k2-instruct-output,128,3.0349320000000013,0,mini-swe-agent-1,,
922fe591-fc69-465c-9bfb-6906fd2dcfff,Submitted,sphinx-doc__sphinx-7462,1.7.0,kimi-k2-instruct-output,21,0.09322199999999997,0,mini-swe-agent-1,,
ce72d2d9-cae8-416d-8903-b2075bceb971,Submitted,sphinx-doc__sphinx-7590,1.7.0,kimi-k2-instruct-output,51,0.627557,unknown,mini-swe-agent-1,,
ad20f0d1-95b7-4ed5-8c9d-d3b9c44a6de3,Submitted,sphinx-doc__sphinx-7748,1.7.0,kimi-k2-instruct-output,4,0.033718,0,mini-swe-agent-1,,
0f23c5a4-77cc-4457-abe9-16c7942a06be,Submitted,sphinx-doc__sphinx-7757,1.7.0,kimi-k2-instruct-output,45,0.5941239999999999,1,mini-swe-agent-1,,
8c4e0573-4455-4a53-9a11-123659d04d6d,Submitted,sphinx-doc__sphinx-7889,1.7.0,kimi-k2-instruct-output,26,0.193903,1,mini-swe-agent-1,,
abead211-3468-4afd-8e0a-3f757d9756f0,Submitted,sphinx-doc__sphinx-7910,1.7.0,kimi-k2-instruct-output,42,0.7359249999999999,1,mini-swe-agent-1,,
3f0a7c5a-c559-42f3-abaf-32598e8d9ad1,Submitted,sphinx-doc__sphinx-7985,1.7.0,kimi-k2-instruct-output,39,0.416728,0,mini-swe-agent-1,,
a9ad06d2-49f2-4174-bc32-587dafb222ba,Submitted,sphinx-doc__sphinx-8035,1.7.0,kimi-k2-instruct-output,43,0.304398,1,mini-swe-agent-1,,
ff2891c4-e530-4151-aeda-e4bcd349fbfe,Submitted,sphinx-doc__sphinx-8056,1.7.0,kimi-k2-instruct-output,43,0.5786649999999998,0,mini-swe-agent-1,,
050fb542-d29c-4cff-bd94-518bcbea152d,Submitted,sphinx-doc__sphinx-8459,1.7.0,kimi-k2-instruct-output,40,0.462088,1,mini-swe-agent-1,,
1e6b138f-2db0-42ee-adb6-5bc438538c56,Submitted,sphinx-doc__sphinx-8475,1.7.0,kimi-k2-instruct-output,11,0.060839,1,mini-swe-agent-1,,
73cc8fc5-65f8-402c-af49-64ccee3a95f3,Submitted,sphinx-doc__sphinx-8548,1.7.0,kimi-k2-instruct-output,12,0.117493,0,mini-swe-agent-1,,
31a7d894-f040-4aec-907c-3df3abaf1923,Submitted,sphinx-doc__sphinx-8551,1.7.0,kimi-k2-instruct-output,38,0.47534199999999993,0,mini-swe-agent-1,,
c06b528e-2374-4748-9424-7be0ec8d2a2e,Submitted,sphinx-doc__sphinx-8593,1.7.0,kimi-k2-instruct-output,62,1.0329800000000002,0,mini-swe-agent-1,,
551d4077-c5e8-41a5-8237-012e77e91e4f,Submitted,sphinx-doc__sphinx-8595,1.7.0,kimi-k2-instruct-output,17,0.096383,1,mini-swe-agent-1,,
4d09bcaa-b7d6-4b16-83ce-fa3e742aec7f,Submitted,sphinx-doc__sphinx-8621,1.7.0,kimi-k2-instruct-output,34,0.49403400000000003,0,mini-swe-agent-1,,
e0e21c4a-533a-4993-93c2-ae6f5a7715db,Submitted,sphinx-doc__sphinx-8638,1.7.0,kimi-k2-instruct-output,42,0.4439699999999999,0,mini-swe-agent-1,,
4d0d6562-99b2-4144-b449-c54c3671dd76,Submitted,sphinx-doc__sphinx-8721,1.7.0,kimi-k2-instruct-output,11,0.06944099999999999,1,mini-swe-agent-1,,
94cb29fc-c4c8-4186-a5ac-ff1559c17118,LimitsExceeded,sphinx-doc__sphinx-9229,1.7.0,kimi-k2-instruct-output,120,3.0131399999999995,0,mini-swe-agent-1,,
bc60b154-bcdf-4cb6-bfd1-02aa4fb75fe3,Submitted,sphinx-doc__sphinx-9230,1.7.0,kimi-k2-instruct-output,41,0.7102459999999998,0,mini-swe-agent-1,,
8172d3a0-3dc2-44a5-9985-f14801c9ddb5,Submitted,sphinx-doc__sphinx-9258,1.7.0,kimi-k2-instruct-output,8,0.10785700000000001,0,mini-swe-agent-1,,
1ef2de7e-f4df-4f73-ad2f-ff72a53a4ff3,Submitted,sphinx-doc__sphinx-9281,1.7.0,kimi-k2-instruct-output,60,0.7245870000000001,1,mini-swe-agent-1,,
961917f5-e212-406a-b2ff-63577396f167,Submitted,sphinx-doc__sphinx-9320,1.7.0,kimi-k2-instruct-output,31,0.226378,1,mini-swe-agent-1,,
d570bc64-978d-4f29-bb09-9a5d5a3bfb53,Submitted,sphinx-doc__sphinx-9367,1.7.0,kimi-k2-instruct-output,37,0.340468,1,mini-swe-agent-1,,
66e82499-5a0d-48fc-be9e-ff9fe2647595,Submitted,sphinx-doc__sphinx-9461,1.7.0,kimi-k2-instruct-output,43,0.505703,0,mini-swe-agent-1,,
16954f13-2b91-447d-a8f4-e4eebc277283,Submitted,sphinx-doc__sphinx-9591,1.7.0,kimi-k2-instruct-output,31,0.3931030000000001,0,mini-swe-agent-1,,
917a5d33-f236-4112-a607-25e050267b84,Submitted,sphinx-doc__sphinx-9602,1.7.0,kimi-k2-instruct-output,70,1.0907159999999996,0,mini-swe-agent-1,,
5b56d9ac-5895-4545-9a53-53769d42e614,Submitted,sphinx-doc__sphinx-9658,1.7.0,kimi-k2-instruct-output,30,0.3640059999999999,1,mini-swe-agent-1,,
4a6cbad0-1583-4fe8-b749-19ca71a95e0d,Submitted,sphinx-doc__sphinx-9673,1.7.0,kimi-k2-instruct-output,37,0.40675399999999995,1,mini-swe-agent-1,,
ea04f1e0-418e-4bbb-bc41-075078f741da,Submitted,sphinx-doc__sphinx-9698,1.7.0,kimi-k2-instruct-output,49,0.511844,1,mini-swe-agent-1,,
d7ece71d-2dd6-4dd5-b941-7063afd54723,Submitted,sphinx-doc__sphinx-9711,1.7.0,kimi-k2-instruct-output,24,0.19366400000000003,1,mini-swe-agent-1,,
d1543c37-2de8-459a-9808-8680b4ab23e7,Submitted,sympy__sympy-11618,1.7.0,kimi-k2-instruct-output,29,0.215513,1,mini-swe-agent-1,,
a92c63c3-bb0c-4e34-94cf-0f3315388c94,Submitted,sympy__sympy-12096,1.7.0,kimi-k2-instruct-output,4,0.020322,0,mini-swe-agent-1,,
1548aaab-52bb-4995-bcc5-76fee17ecdc7,LimitsExceeded,sympy__sympy-12419,1.7.0,kimi-k2-instruct-output,150,3.0009520000000003,0,mini-swe-agent-1,,
1caad6f4-02eb-4334-9d9e-a5c75020787a,Submitted,sympy__sympy-12481,1.7.0,kimi-k2-instruct-output,66,1.5492719999999995,0,mini-swe-agent-1,,
218119d1-9e04-4408-8dfa-538a7be460e5,LimitsExceeded,sympy__sympy-12489,1.7.0,kimi-k2-instruct-output,122,3.0059949999999995,0,mini-swe-agent-1,,
873da8a1-a5e8-4931-bbde-5e1bb4c1d06b,Submitted,sympy__sympy-13031,1.7.0,kimi-k2-instruct-output,37,0.268045,0,mini-swe-agent-1,,
963312ab-9e40-474c-810b-38ccfe7e4bda,Submitted,sympy__sympy-13091,1.7.0,kimi-k2-instruct-output,56,0.6628019999999999,0,mini-swe-agent-1,,
8580b9eb-afea-4b6d-9567-1e3e6eb01acc,Submitted,sympy__sympy-13372,1.7.0,kimi-k2-instruct-output,13,0.05354999999999999,1,mini-swe-agent-1,,
553ce8f9-ca64-450a-85e4-df66f1636a52,Submitted,sympy__sympy-13480,1.7.0,kimi-k2-instruct-output,3,0.015732999999999997,0,mini-swe-agent-1,,
104213dd-b617-4e73-82ea-ca0cad51e36d,Submitted,sympy__sympy-13551,1.7.0,kimi-k2-instruct-output,61,1.001064,1,mini-swe-agent-1,,
4e00c5c5-c00c-40a5-b5fa-ea786b8fc79a,Submitted,sympy__sympy-13615,1.7.0,kimi-k2-instruct-output,45,0.6178409999999999,0,mini-swe-agent-1,,
0fb3c763-578f-468a-80b4-233deba83e97,Submitted,sympy__sympy-13647,1.7.0,kimi-k2-instruct-output,40,0.33475999999999995,1,mini-swe-agent-1,,
3e11ca11-7f39-4528-a0d0-270826c2cb00,Submitted,sympy__sympy-13757,1.7.0,kimi-k2-instruct-output,5,0.024522999999999996,0,mini-swe-agent-1,,
dcf8cf7b-13c9-40a5-baab-40356d2581d0,LimitsExceeded,sympy__sympy-13798,1.7.0,kimi-k2-instruct-output,172,3.0294780000000006,0,mini-swe-agent-1,,
948b514c-c988-40ed-b255-53d77e91e0e9,Submitted,sympy__sympy-13852,1.7.0,kimi-k2-instruct-output,43,0.509911,0,mini-swe-agent-1,,
64d8387a-4ce1-485d-aae5-570d96b0d4b1,Submitted,sympy__sympy-13877,1.7.0,kimi-k2-instruct-output,25,0.4827589999999999,0,mini-swe-agent-1,,
d366743c-3672-4261-9ee6-444651221cbc,LimitsExceeded,sympy__sympy-13878,1.7.0,kimi-k2-instruct-output,117,3.0382180000000005,0,mini-swe-agent-1,,
597d2dec-b052-4395-9d4d-8566d9a168eb,Submitted,sympy__sympy-13974,1.7.0,kimi-k2-instruct-output,38,0.5285819999999999,0,mini-swe-agent-1,,
e373dfe1-3a10-4c1c-8388-5620e41120ef,Submitted,sympy__sympy-14248,1.7.0,kimi-k2-instruct-output,83,1.4862689999999996,0,mini-swe-agent-1,,
5a504d65-2c03-4ba3-b3e4-32b3e2c083b0,Submitted,sympy__sympy-14531,1.7.0,kimi-k2-instruct-output,72,0.7432989999999997,1,mini-swe-agent-1,,
97662442-7953-4e31-b60d-f8481908d1dc,Submitted,sympy__sympy-14711,1.7.0,kimi-k2-instruct-output,2,0.009415999999999999,0,mini-swe-agent-1,,
dde79b04-9fdc-44f3-a657-9da43631d67a,Submitted,sympy__sympy-14976,1.7.0,kimi-k2-instruct-output,35,0.32675599999999994,0,mini-swe-agent-1,,
3b4d2ac2-ea2c-4eba-854c-362463169f8a,Submitted,sympy__sympy-15017,1.7.0,kimi-k2-instruct-output,27,0.23199199999999998,1,mini-swe-agent-1,,
517cae26-a6e0-48a1-a8a8-4f7998baeab0,Submitted,sympy__sympy-15345,1.7.0,kimi-k2-instruct-output,78,1.0068160000000002,1,mini-swe-agent-1,,
d3596791-26de-4c82-b8d0-7d7abdf7dbc8,Submitted,sympy__sympy-15349,1.7.0,kimi-k2-instruct-output,21,0.161018,0,mini-swe-agent-1,,
a2242e09-a5ae-4b91-94d1-fe983256a8b5,LimitsExceeded,sympy__sympy-15599,1.7.0,kimi-k2-instruct-output,138,3.0179839999999993,0,mini-swe-agent-1,,
f3a0f2b1-303d-4ac3-9f0e-83213e9bcd56,Submitted,sympy__sympy-15809,1.7.0,kimi-k2-instruct-output,3,0.022574999999999998,0,mini-swe-agent-1,,
6641fe4f-3b51-4e38-9601-58b8f39faeee,Submitted,sympy__sympy-15875,1.7.0,kimi-k2-instruct-output,3,0.019325000000000002,0,mini-swe-agent-1,,
7f5f3dcf-30f9-4ef3-9287-b4f02080625b,Submitted,sympy__sympy-15976,1.7.0,kimi-k2-instruct-output,35,0.36243699999999995,0,mini-swe-agent-1,,
5113d6c8-c0e3-4348-8f23-976c54524c51,Submitted,sympy__sympy-16450,1.7.0,kimi-k2-instruct-output,5,0.032112999999999996,0,mini-swe-agent-1,,
5c368a73-3eaa-4a33-bf5d-0297d3ce8115,Submitted,sympy__sympy-16597,1.7.0,kimi-k2-instruct-output,22,0.170707,0,mini-swe-agent-1,,
5133c5d5-2439-43d2-8c70-1fdec1823006,Submitted,sympy__sympy-16766,1.7.0,kimi-k2-instruct-output,22,0.13333300000000003,1,mini-swe-agent-1,,
0c6be218-41b2-4feb-84e8-c6ebabe78c2a,Submitted,sympy__sympy-16792,1.7.0,kimi-k2-instruct-output,54,0.8475899999999996,1,mini-swe-agent-1,,
48575da7-7070-47fa-8341-c29a62ace1c0,Submitted,sympy__sympy-16886,1.7.0,kimi-k2-instruct-output,9,0.045322,1,mini-swe-agent-1,,
57690ab1-c531-4905-921c-48ecfd697d16,Submitted,sympy__sympy-17139,1.7.0,kimi-k2-instruct-output,32,0.19998499999999997,1,mini-swe-agent-1,,
c20f32ea-388c-4c9c-9a2a-62fed78739fe,Submitted,sympy__sympy-17318,1.7.0,kimi-k2-instruct-output,2,0.011611,0,mini-swe-agent-1,,
ee40af85-b4f9-4b45-886a-eda349383427,Submitted,sympy__sympy-17630,1.7.0,kimi-k2-instruct-output,30,0.33544100000000004,0,mini-swe-agent-1,,
4e6fdcf0-ea5a-48a3-85ec-1d6fcdde0ba5,Submitted,sympy__sympy-17655,1.7.0,kimi-k2-instruct-output,31,0.31463199999999997,1,mini-swe-agent-1,,
1116308f-e3cf-4ecf-a591-d36a761ef188,Submitted,sympy__sympy-18189,1.7.0,kimi-k2-instruct-output,25,0.22721699999999997,1,mini-swe-agent-1,,
7374fae4-a168-41ed-bf98-c89c1cac852d,Submitted,sympy__sympy-18199,1.7.0,kimi-k2-instruct-output,3,0.015534,0,mini-swe-agent-1,,
569bd820-5dd4-4162-886b-af2e6e59cf67,Submitted,sympy__sympy-18211,1.7.0,kimi-k2-instruct-output,31,0.2893920000000001,1,mini-swe-agent-1,,
7b34d72a-9332-417a-8000-bee4a65366e4,Submitted,sympy__sympy-18698,1.7.0,kimi-k2-instruct-output,4,0.032396999999999995,0,mini-swe-agent-1,,
a893e783-f9cb-4c68-a9a6-bb6b3130c73e,Submitted,sympy__sympy-18763,1.7.0,kimi-k2-instruct-output,33,0.24391899999999997,0,mini-swe-agent-1,,
c8391571-706b-4e6a-87aa-1d0bfdf70949,LimitsExceeded,sympy__sympy-19040,1.7.0,kimi-k2-instruct-output,131,3.008879999999999,0,mini-swe-agent-1,,
6733e7cc-7132-4705-84fb-909369bf2b87,Submitted,sympy__sympy-19346,1.7.0,kimi-k2-instruct-output,2,0.010128999999999999,0,mini-swe-agent-1,,
660dec14-2bf3-415e-94cf-5615e5316544,Submitted,sympy__sympy-19495,1.7.0,kimi-k2-instruct-output,27,0.288327,1,mini-swe-agent-1,,
eb7cacfd-92ca-4fef-9156-d72599d38671,Submitted,sympy__sympy-19637,1.7.0,kimi-k2-instruct-output,76,0.643434,1,mini-swe-agent-1,,
738b410e-ae88-46cd-9ab1-ca0aaecf088a,LimitsExceeded,sympy__sympy-19783,1.7.0,kimi-k2-instruct-output,116,3.0409789999999997,0,mini-swe-agent-1,,
75878de5-80b4-4427-a329-d6b91eab6cef,Submitted,sympy__sympy-19954,1.7.0,kimi-k2-instruct-output,4,0.020292,0,mini-swe-agent-1,,
4651681b-ac20-4cac-919b-106e85de4343,Submitted,sympy__sympy-20154,1.7.0,kimi-k2-instruct-output,28,0.21574100000000002,1,mini-swe-agent-1,,
1f460a79-b0f6-4658-b8c3-dccc018170f5,Submitted,sympy__sympy-20428,1.7.0,kimi-k2-instruct-output,47,0.466426,0,mini-swe-agent-1,,
a4bbe5d8-ad7c-4ef2-9114-40c60d7a42ae,Submitted,sympy__sympy-20438,1.7.0,kimi-k2-instruct-output,36,0.34252699999999997,0,mini-swe-agent-1,,
0fc59206-78fb-4b91-8b7d-7c67cafdd0f8,Submitted,sympy__sympy-20590,1.7.0,kimi-k2-instruct-output,47,0.40428699999999995,1,mini-swe-agent-1,,
2a73f5b5-5921-4f87-ab1b-7ea768713dd4,Submitted,sympy__sympy-20801,1.7.0,kimi-k2-instruct-output,73,1.1937010000000001,1,mini-swe-agent-1,,
7b831783-35dc-4ece-b51e-b8b0a5b7fcf2,Submitted,sympy__sympy-20916,1.7.0,kimi-k2-instruct-output,62,0.9682609999999998,0,mini-swe-agent-1,,
d4c837cf-a894-4756-aefe-0c70fbd99990,Submitted,sympy__sympy-21379,1.7.0,kimi-k2-instruct-output,72,1.111578,0,mini-swe-agent-1,,
